,term_id,sign_score,level,annotation_gene,start_time,end_time,geneSize,time_size
1553,124337,0.001,1,"816546,824699,824937,834212,837179,829730,821840,838984,837555,828213,827830,828917,820176,816651,842985,818672,822205,844264,844283,828595,818903,839869,838151,839930,832454,841984,843810,824524,843747,838079,818300,841900",74,83,32,10
1554,124338,0.001,1,"816546,824699,824937,834212,837179,829730,821840,838984,837555,828213,827830,828917,820176,816651,842985,818672,822205,844264,844283,828595,818903,839869,838151,839930,832454,841984,843810,824524,843747,838079,818300,822055",74,83,32,10
1555,124345,0.001,1,"816546,824699,824937,834212,837179,829730,821840,838984,837555,828213,827830,828917,820176,816651,842985,818672,822205,844264,844283,828595,818903,839869,838151,839930,832454,841984,830128,824524,843747,838079,822055,818300",74,83,32,10
1556,165293,0.001,1,"828213,828577,822266,837555,820176,829730,840894,843048,841984,824699,827921,817272,833471,835355,833979,820211,3768499,831910,838021,829283,842985,831151,839642,841843,834212,830157,831832,838455,843596,841900,840006,820741,838364",85,94,33,10
1557,144631,0.001,1,"838984,834212,843810,829730,841984,837555,820176,842985,818672,843596,834286,828213,828577,841843,822266,822205,824699,818633,821840,844283,830128,837179,841652,831151,833979,829283,827921,831832,817272,841900,838364,840006,843048",79,88,33,10
1558,56361,0.001,1,"838984,818899,826914,842985,829283,827830,840894,834212,840006,837265,820775,820176,837555,829730,841447,821840,818672,837179,830754,818300,824699,816936,838151,839869,816768,844264,824937,822055,832247,838364,827921,838021,828213",63,72,33,10
1559,188640,0.001,1,"837265,838079,838151,841447,841534,841558,841652,841984,843810,843903,816546,816936,818069,818899,818903,820741,822055,822517,824970,825208,826914,827307,829995,831472,831528,832070,832247,832454,835355,835375",98,108,30,11
1560,188642,0.001,1,"837265,838079,838151,841447,841534,841558,841652,841984,843810,816546,816936,818069,818672,818899,820741,822055,822517,824937,824970,825208,826914,829995,831122,831472,831528,832070,832454,835355,835375,836043",98,108,30,11
1561,188645,0.001,1,"837265,838079,838151,841447,841534,841558,841652,841984,843810,843903,816546,816936,818069,818899,820741,822055,822517,824970,825208,826914,827307,829995,831472,831528,832070,832247,832454,835355,835375,836043",98,108,30,11
1562,124365,0.001,1,"816546,824699,824937,834212,837179,829730,821840,838984,837555,837265,816936,828917,816651,844283,827830,822205,844264,828595,818903,839869,838151,839930,818300,838079,843747,841900,843810,820176,841984,842985,818672,832454,824524",74,83,33,10
1563,162375,0.001,1,"837179,837555,838151,838984,839869,839930,840894,841984,843810,844264,844283,816546,816936,818672,820775,821840,824699,824937,828213,827001,827830,828595,829730,830101,831122,832454,834286,835375",84,95,28,12
1564,172085,0.001,1,"837179,830101,825208,841652,827001,837265,835375,820775,818903,843810,838984,816546,821840,818672,827830,832454,822055,839869,816936,838151,831122,841984,824937,828595,833471,817272,824699,839642,829730,838364,831151,840894,843048,828577",87,96,34,10
1565,177460,0.001,1,"837974,3770591,821143,817221,828489,844010,820211,829283,836393,834212,841900,833979,842985,843596,831377,817646,838021,832136,823859,827564,825714,838455,831832,835355,818731,818633,838364,831910,831151,817272,830157,840006,820741,822266",89,98,34,10
1566,177461,0.001,1,"837974,3770591,821143,817221,828489,840894,820211,831910,829283,836393,830157,834212,841900,833979,817646,843596,832136,838021,842985,823859,831151,827564,825714,831377,838455,831832,840006,820741,822266,835355,817272,818731,818633,838364",89,98,34,10
1567,188568,0.001,1,"818822,823831,841468,843903,827307,832247,826914,841558,836043,838807,816768,818069,822517,841652,818899,816936,841447,829995,841534,831472,832070,843810,838079,816546,837265,835375,838151,828577,830157,835355,831528,832454,820741,822055",98,107,34,10
1568,172450,0.001,1,"837265,838079,838151,838984,839930,841447,841468,841652,844264,816768,816936,818822,818899,818903,822055,823831,824970,826914,827001,827830,828595,829995,831122,831472,831528,832070,832247,833471,835375",87,98,29,12
1569,162377,0.001,1,"837179,837555,838151,838984,839869,840894,841984,843810,844264,844283,816546,816936,818672,820176,820775,821840,824699,824937,828213,827001,827830,828577,828595,829730,830101,831122,832454,834286,835375",84,95,29,12
1570,56369,0.001,1,"839869,829283,827830,840006,820775,837555,837265,841447,838151,818300,816768,816936,830754,844264,840894,834212,821840,818672,832247,822055,837179,824699,827001,835375,825208,831122,831528,843048,820176,842985,829730,824937,822266,838364,841652",63,72,35,10
1571,179636,0.0009,1,"830157,817272,831151,837555,843048,843596,3768499,841843,820211,842985,838021,831832,840006,829283,841900,833979,817646,831377,822266,835355,832136,838455,832057,831910,823859,817221,844010,827564,837974,825714,818599,3770591,828489,834212,821143,818633",90,99,36,10
1572,56340,0.0009,1,"818903,818899,838984,839930,826914,830128,828595,829283,839869,840006,820775,837555,837265,841447,827830,838151,818300,816768,830754,844264,816936,840894,834212,821840,818672,832247,822055,837179,824699,827921,820176,838021,829730,838364,824937,828213",63,72,36,10
1573,56362,0.0009,1,"838984,818899,826914,842985,829283,827830,840894,834212,840006,837265,820775,820176,837555,829730,841447,821840,818672,837179,830754,818300,824699,816936,838151,839869,816768,844264,824937,822055,832247,838364,827001,835375,825208,831528,831122,841652",63,72,36,10
1574,56370,0.0009,1,"839869,829283,827830,840006,820775,837555,837265,841447,838151,818300,816768,816936,830754,844264,840894,834212,821840,818672,832247,822055,837179,824699,827001,835375,825208,831122,831528,843048,820176,842985,829730,824937,822266,838364,838021,828213",63,72,36,10
1575,179637,0.0009,1,"830157,817272,831151,837555,843048,843596,3768499,841843,820211,842985,838021,831832,840006,829283,841900,833979,817646,831377,822266,835355,832136,838455,820176,827921,828213,820741,844010,831910,823859,827564,825714,828489,817221,834212,821143,818633",90,99,36,10
1576,188638,0.0009,1,"837265,838079,838151,838807,841447,841468,841534,841558,841652,841984,843810,843903,816546,816768,816936,818069,818899,820741,822055,822517,823831,824970,826914,827307,829995,831472,831528,832070,832247,832454,835355,835375,836043",98,108,33,11
1577,165303,0.0009,1,"828213,828577,822266,837555,820176,829730,840894,843048,841984,824699,827921,817272,833471,820775,844283,843810,838984,816546,821840,818672,830101,832454,837179,834286,824937,841900,830128,3768499,842985,831151,841843,830157,843596,838455,840006,820741,838364",85,94,37,10
1578,106648,0.0009,1,"836393,829283,822266,829730,842985,827921,832454,840006,843048,820176,843810,838984,818672,837179,834286,828213,838364,838455,838021,816651,827830,834212,841900,839869,821840,837555,839930,824699,816936,835375,844264,838151,824937,818300,828595,841843,820775",71,80,37,10
1579,177475,0.0009,1,"821143,820211,817272,831910,829283,836393,840894,830157,834212,841900,840006,833979,820176,837555,842985,841843,817221,843596,817646,832136,823859,838364,831151,827564,825714,827921,831377,838455,831832,843048,820741,822266,835355,828489,818731,838021,818633",89,98,37,10
1580,179645,0.0009,1,"830157,817272,831151,837555,843048,843596,3768499,841843,820211,842985,838021,831832,840006,829283,841900,833979,817646,831377,822266,835355,832136,838455,820176,827921,828213,820741,828577,829730,824699,817221,831910,823859,828489,834212,818633,827564,825714",90,99,37,10
1581,56363,0.0009,1,"838984,818899,826914,842985,829283,827830,840894,834212,840006,837265,820775,820176,837555,829730,841447,821840,818672,837179,830754,818300,824699,816936,838151,839869,816768,844264,824937,822055,832247,838364,827001,835375,825208,831528,831122,838021,828213",63,72,37,10
1582,188665,0.0009,1,"837179,837265,838079,838151,838364,839869,841534,841558,841652,841984,843810,816546,816936,818069,818672,818899,820741,821840,822517,824937,824970,825208,826914,827001,829730,829995,831122,831151,831472,831528,832070,835355,835375,836043",98,108,34,11
1583,188710,0.0009,1,"837179,837265,838079,838151,838364,839869,841447,841534,841558,841652,841984,843810,816546,816936,818069,818672,818899,820741,821840,822517,824937,824970,825208,826914,827001,829995,831122,831151,831472,831528,832070,835355,835375,836043",98,108,34,11
1584,144630,0.0009,1,"838984,834212,843810,829730,841984,837555,820176,842985,818672,843596,834286,828213,828577,841843,822266,822205,824699,818633,821840,844283,830128,837179,841652,827830,816651,816546,832454,828595,844264,824937,829283,833979,827921,817272,841900,838364,840006,843048",79,88,38,10
1585,118834,0.0009,1,"837179,832454,824699,822266,818672,837555,840006,843810,820176,838984,821840,834286,843048,835375,816936,824937,839869,839930,818300,838151,3768499,843596,838364,841984,829283,842985,829730,836393,830157,841843,827921,834212,838455,841900,828213,838021,827830,818903",73,82,38,10
1586,124339,0.0009,1,"816546,824699,824937,834212,837179,829730,821840,838984,837555,828213,827830,828917,820176,816651,842985,818672,822205,844264,844283,828595,818903,839869,838151,839930,832454,841984,843810,834286,829283,840006,818633,843048,822266,843596,841900,843747,838079,818300",74,83,38,10
1587,124342,0.0009,1,"816546,824699,824937,834212,837179,829730,821840,838984,837555,828213,827830,828917,820176,816651,842985,818672,822205,844264,844283,828595,818903,839869,838151,839930,832454,841984,843810,834286,829283,840006,818633,843048,822266,843596,822055,843747,838079,818300",74,83,38,10
1588,188708,0.0009,1,"837179,837265,838079,838151,838364,839869,841447,841534,841558,841652,841984,843810,816546,816936,818069,818672,818899,818903,820741,821840,822517,824937,824970,825208,826914,827001,827830,829995,831122,831151,831472,831528,832070,835355,835375",98,108,35,11
1589,188663,0.0009,1,"837179,837265,838079,838151,838364,839869,841534,841558,841652,841984,843810,816546,816936,818069,818672,818899,818903,820741,821840,822517,824937,824970,825208,826914,827001,827830,829730,829995,831122,831151,831472,831528,832070,835355,835375",98,108,35,11
1590,118826,0.0009,1,"837179,832454,824699,822266,818672,837555,840006,843810,820176,838984,821840,834286,843048,828489,831910,829283,836393,830157,834212,841900,838021,831377,843596,829730,842985,839642,825714,827921,818599,838455,821143,3770591,835355,817272,838364,828213,823859,841843,3768499",73,82,39,10
1591,118831,0.0009,1,"837179,832454,824699,822266,818672,837555,840006,843810,820176,838984,821840,834286,843048,835375,816936,824937,839869,839930,818300,838151,835355,818599,841984,829283,836393,842985,829730,825714,827921,830157,834212,838455,841900,828213,843596,838364,838021,3768499,841843",73,82,39,10
1592,124366,0.0009,1,"816546,824699,824937,834212,837179,829730,821840,838984,837555,837265,816936,828917,816651,844283,827830,822205,844264,828595,818903,839869,838151,839930,818300,838079,843747,841900,843810,820176,841984,842985,818672,832454,834286,829283,843596,818633,822266,840006,843048",74,83,39,10
1593,177464,0.0008,1,"829730,3768499,828577,824699,828213,828489,820211,831910,829283,836393,840894,830157,834212,841900,840006,833979,820176,837555,842985,838021,817646,832136,838364,823859,831151,818633,827564,841843,825714,827921,831377,838455,831832,843048,820741,835355,817272,818731,843596,822266",89,98,40,10
1594,56348,0.0008,1,"818903,818899,838984,839930,826914,830128,828595,829283,839869,840006,820775,837555,837265,841447,827830,838151,818300,816768,830754,844264,816936,840894,834212,821840,818672,832247,822055,837179,824699,827001,825208,835375,831528,831122,838364,820176,829730,824937,828213,838021",63,72,40,10
1595,56341,0.0008,1,"818903,818899,838984,839930,826914,830128,828595,829283,839869,840006,820775,837555,837265,841447,827830,838151,818300,816768,830754,844264,816936,840894,834212,821840,818672,832247,822055,837179,824699,827001,825208,835375,831528,831122,824970,829995,830101,838021,820176,829730,824937,828213",63,72,42,10
1596,168671,0.0008,1,"841468,818899,824970,832070,829995,831528,826914,816768,838079,841652,831472,827001,837265,835375,835431,820775,818903,818822,843810,816546,825208,841447,821840,839869,839930,816936,844264,838151,832247,818672,830101,824937,822055,828595,833471,841984,832454,831122,837179,827830,834286,838984,844283",86,95,43,10
1597,165295,0.0008,1,"828213,828577,822266,837555,820176,829730,840894,843048,841984,824699,827921,817272,833471,820775,844283,843810,838984,816546,821840,818672,830101,832454,837179,834286,824937,827830,818903,839869,839930,838151,844264,816936,828595,3768499,831151,842985,841843,830157,838455,840006,820741,843596,838364,834212",85,94,44,10
1598,165302,0.0008,1,"828213,828577,822266,837555,820176,829730,840894,843048,841984,824699,827921,817272,833471,820775,844283,843810,838984,816546,821840,818672,830101,832454,837179,834286,824937,827830,818903,839869,839930,838151,844264,816936,828595,825208,834212,842985,831151,841843,830157,843596,838455,840006,820741,838364",85,94,44,10
1599,165296,0.0007,1,"828213,828577,822266,837555,820176,829730,840894,843048,841984,824699,827921,817272,833471,820775,844283,843810,838984,816546,821840,818672,830101,832454,837179,834286,824937,827830,818903,839869,839930,838151,844264,816936,828595,3768499,831151,842985,841843,830157,838455,840006,820741,843596,838364,830128,835375",85,94,45,10
1600,179644,0.0007,1,"830157,817272,831151,837555,843048,843596,3768499,841843,820211,842985,838021,831832,840006,829283,841900,833979,817646,831377,822266,835355,832136,838455,820176,827921,828213,820741,828577,829730,824699,840894,843810,821840,818672,830101,832454,838364,837179,824937,827564,831910,844283,823859,828489,834212,825714,818633",90,99,46,10
1601,168650,0.0007,1,"829730,820176,840894,837555,824699,831472,827001,818899,837265,835375,841447,835431,832070,820775,818903,818822,843810,816546,825208,824970,829995,821840,844264,818672,830101,832247,832454,822055,839869,826914,816936,839930,838151,838079,831528,824937,828595,833471,841984,831122,837179,834286,838984,827830,844283,816768,841652",86,95,47,10
1602,165297,0.0007,1,"828213,828577,822266,837555,820176,829730,840894,843048,841984,824699,827921,817272,833471,820775,844283,843810,838984,816546,821840,818672,830101,832454,837179,834286,824937,827830,818903,839869,839930,838151,844264,816936,828595,825208,827001,837265,835375,841447,822055,830128,831122,830157,842985,831151,841843,843596,838455,840006,820741,838364",85,94,50,10
1603,187476,0.0007,1,"828595,827001,3768499,823831,838079,831151,818899,835375,837265,827830,841447,843903,830157,832070,818903,818822,828577,843810,820176,827307,816546,838021,825208,824970,829995,818672,821840,841558,831528,832247,841468,839869,818069,841984,826914,841652,822517,816936,831472,838151,816768,841534,836043,824937,822055,820741,835355,832454,831122,837179,827921",96,105,51,10
