parent	child
419	451
419	699
419	700
419	534
419	495
28225	28604
28224	28604
95997	96681
95990	96181
124327	125236
69107	69274
69106	69274
93233	94256
124320	126947
124320	127680
124320	125845
93235	94256
188286	188459
188285	188488
155092	155361
155092	155275
172682	172997
172687	173005
73285	73525
73286	73518
125102	125256
23862	24146
23862	24287
155271	155342
155273	155333
155275	155356
155277	155352
82731	82950
81288	81929
81288	81809
69359	71219
69359	70094
69356	69476
69356	69471
69357	73358
81282	81666
81282	81417
129986	130570
52241	52492
6680	8655
6680	6910
166593	166790
166593	166807
39900	40387
121383	121532
93902	94436
6350	6601
134561	134674
134561	134814
134561	134682
134560	134837
134560	134681
134560	134673
134567	134923
134567	134676
134567	134813
134567	134683
48309	48632
48309	49158
125264	125455
125265	125764
125265	125662
125265	125656
152060	152254
152060	152247
125261	125720
125261	125722
125261	125763
113429	113830
113429	113792
113426	113792
113424	113830
44131	44831
125269	125690
125269	125769
125269	125768
44132	44827
168197	168442
1970	1994
1970	1996
179509	179568
179507	179566
168442	168567
168448	168544
58305	62105
58305	58475
168536	168599
112842	112918
112842	112924
38754	38820
123838	124299
183552	184409
183552	183674
183555	183663
183558	183666
183559	183668
183559	184418
534	673
118797	119372
118797	119145
118792	119624
118792	119618
87754	88117
129897	129938
129896	129932
129892	130040
129891	130624
129891	131338
129890	130628
79738	79836
79738	80183
72478	73503
34620	34859
91442	91835
72470	73285
109082	109554
155518	155655
38992	39088
75466	75570
75465	75559
93570	94080
93570	93811
93578	93811
75647	75924
102419	102638
70034	72783
125723	126074
152522	152626
152528	152697
122712	124240
122714	124267
81940	82702
81940	82513
175435	176171
175435	175770
185811	186586
185811	186023
185811	185887
185814	185888
118947	121000
118947	121008
118947	121015
185816	185883
185818	185884
134048	134124
134048	134126
121590	122209
93894	94429
125770	126108
129396	129455
152571	152705
15921	16019
39364	39576
184382	184432
184381	184431
129977	130155
129977	130057
28244	28811
28244	30148
28244	31867
28244	28997
28244	31822
28244	31824
28244	28609
28244	31865
28244	30087
28244	29919
28244	31470
28244	32069
28244	31858
28244	31838
28244	31853
28244	28576
28244	31832
28244	30122
28244	28612
28718	29041
433	606
433	556
433	564
433	550
430	691
430	782
430	556
430	700
430	699
430	606
430	495
431	478
174963	175032
174965	175006
165008	165239
51020	52837
51020	51442
51026	51700
51026	51699
5704	5787
5707	5772
5700	5790
5702	5786
5702	5788
127635	127861
127635	127745
127634	127859
127634	127744
23803	24852
23803	23900
23803	24588
82711	82736
25150	25387
25150	26458
88260	88912
88263	88919
45595	45831
90599	91423
134834	134928
119486	119706
119485	120003
119485	119659
119485	119708
119951	120076
119950	120054
119950	123893
3795	3805
141012	141051
152084	153577
152082	152918
152082	152170
152082	152921
152082	152163
94600	96001
94601	95917
94609	95918
112860	113426
112860	113424
112860	113429
112860	113421
112861	113379
112861	113341
112866	113335
112866	113373
112866	114932
112867	113331
112867	113375
40141	40392
136795	136969
188387	188458
183570	183665
518	733
518	594
137221	137411
137220	137407
137220	137338
137224	137395
137224	137355
1224	1298
23124	23695
23655	25432
23654	25432
15564	15639
87734	88339
15552	15640
15552	15697
97809	98157
97807	98002
31163	31245
72454	72759
165320	165460
133905	133931
165327	165456
165326	165461
24588	25506
24589	25489
24589	25095
88182	89571
26458	26813
154620	154795
154620	154802
154621	155040
141248	141597
184654	185697
184654	185457
141247	141647
184650	184838
184652	185705
184652	185704
31838	32423
31832	32423
31832	32413
93553	94065
5935	6085
16229	16450
5933	6063
165272	165327
165271	165327
46455	47431
128880	129167
128880	129230
25212	26828
185832	186258
185830	186042
135881	136075
135881	135981
46231	46455
46231	46458
124831	126168
124831	124951
124831	125420
70415	70479
15639	16098
70417	70491
70944	71484
70944	71645
15636	16092
9005	9115
15941	16229
166457	166589
91137	91433
107316	108852
107316	107716
129934	130546
129934	130531
58771	59782
169140	169831
76329	77463
137564	137848
137560	137857
137563	140943
108253	108281
136965	137224
136969	137221
28263	28457
174949	175009
180279	181385
180279	180439
160544	160957
5727	5860
183034	183086
120348	121062
23826	24346
23827	24305
23828	24313
44064	44277
44064	44182
44064	44201
25173	25387
29497	30492
29497	30001
74412	76329
74412	74784
6645	6765
6645	6912
6646	6766
6640	6823
100671	100746
96710	97089
96710	97119
16300	16455
16300	16957
187845	188042
187846	187949
109559	109913
109559	109974
109559	109892
109559	109862
69313	69473
159023	159090
159023	159093
159023	159086
159023	159084
159029	159090
159029	159091
159029	159093
187595	187977
187595	187964
187598	187822
187598	187970
141030	141079
141034	141331
141034	141333
15641	16067
160301	161225
160301	162042
14956	15007
14956	14998
14957	14993
14957	14996
14957	14997
14957	15190
14955	14991
14955	14994
58475	58748
58475	58763
122475	122889
40123	40393
44173	44752
87673	88111
87673	87997
129769	129934
114958	115779
114956	115788
114956	115733
95898	96655
95898	97111
95898	97792
180024	180182
44827	45075
100447	100999
90614	91145
126202	126463
126200	126451
127404	127560
127405	127563
127405	127481
127401	127561
127401	127470
27538	28109
124987	125258
124988	125312
124988	125323
124988	125182
124989	125322
124989	125320
124989	125183
124989	125263
31858	32413
5966	6132
16174	16314
93532	93736
93532	94065
79883	80278
79883	80300
79882	80303
79882	80262
79889	80306
79889	80266
79889	80262
56759	56819
153783	155368
170764	171994
57596	58228
135531	135874
124326	125253
124326	125268
69104	69296
69104	69245
124324	124821
124325	124944
124325	124942
124325	124943
124322	124836
124321	124834
124329	124955
124329	124944
124329	124956
124329	124942
124329	124943
188826	188906
24165	24494
134002	134107
125320	126116
158789	158853
29880	30100
743	851
29888	30150
50226	50758
169164	169884
169164	169910
119231	120269
119231	120246
108503	108604
108505	112491
136983	137219
136983	137173
114547	115333
50487	50670
5740	6660
5740	5893
23591	23895
93700	93876
93700	94011
124330	124946
181508	181617
181508	182259
129247	129408
129932	130284
129932	130245
129932	130270
129932	130283
20631	20820
129938	130262
129938	130301
129938	130281
129938	130282
126410	128323
23379	23855
74656	75653
74655	74906
74655	74896
87509	88344
82756	82956
87507	87740
16098	16519
16092	16273
16094	16523
6660	7146
6660	6764
187822	188041
124664	124766
124664	124964
125139	127678
125139	125423
121495	122475
81048	81191
81048	81210
81049	81178
81041	81210
81041	81333
81041	81173
6044	6134
109479	112833
109479	109666
887	973
33340	33468
146508	147291
354	410
80310	81296
80312	81292
80318	82061
665	721
663	1066
34399	34973
8783	8867
8783	8868
8781	8871
8780	8873
30837	31163
34397	34965
34397	35190
8784	8874
174043	174281
115073	115756
123233	123838
114973	116079
114974	116110
114974	115734
114974	116079
114974	115774
100461	100995
8735	8866
8735	9200
8735	9199
8735	9585
8735	9573
8735	8790
8735	9005
8735	9003
8735	9002
8735	9197
8735	9196
8735	8783
8735	8791
8735	8966
34322	34656
34322	34649
87996	88817
87996	89029
165456	165642
165454	165638
165459	165642
165459	165644
38933	39089
177349	177407
89327	90448
117480	118697
5976	6147
69295	69477
183800	183869
125839	126410
125838	128985
124300	124696
124300	124697
124300	124408
188840	188889
188845	188900
188847	188883
188848	188901
9599	9937
184786	184876
62967	63296
62967	63308
62968	63297
184788	184901
113830	115058
113830	115064
113341	115073
113348	115775
113348	114973
113348	113966
63381	63634
122889	124257
137617	137876
71588	71667
24313	24367
24310	24560
24310	24579
