term_id	sign_score	annotation_gene	annotation_window	geneSize	window_size
188597	0.0115	['AT1G55370', 'AT3G58010', 'AT1G07510', 'AT1G74710', 'AT3G15110', 'AT5G52970', 'AT2G20270', 'AT4G24750', 'AT1G15820', 'AT5G16660', 'AT5G52780', 'AT1G15140', 'AT4G38380', 'AT5G19500', 'AT5G16150', 'AT2G35040', 'AT1G52220', 'AT4G39960', 'AT5G23890', 'AT2G24020', 'AT3G46780', 'AT2G42975', 'AT3G28850', 'AT1G14590', 'AT1G51110', 'AT5G59250', 'AT1G50460', 'AT1G50250', 'AT3G24590']	[49]	29	1
175028	0.0115	['AT1G06690', 'AT1G15820', 'AT1G29920', 'AT1G42960', 'AT1G55370', 'AT1G67280', 'AT1G74710', 'AT2G20270', 'AT2G40760', 'AT2G43010', 'AT3G15110', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT4G20820', 'AT4G35770', 'AT4G39460', 'AT5G12470']	[38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53]	20	16
168141	0.0114	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G50250', 'AT1G52220', 'AT1G55370', 'AT1G74710', 'AT2G20270', 'AT2G24020', 'AT2G35040', 'AT2G40760', 'AT2G42975', 'AT2G43010', 'AT3G24590', 'AT3G57680', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G38380', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G23890', 'AT5G52970']	[36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]	25	14
165203	0.0114	['AT1G06690', 'AT1G10170', 'AT1G29920', 'AT1G55370', 'AT1G67280', 'AT1G74710', 'AT2G27290', 'AT2G40760', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT4G35770', 'AT5G13120']	[35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52]	13	18
168589	0.0114	['AT1G17850', 'AT1G18730', 'AT1G42960', 'AT1G54050', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT2G27290', 'AT3G10470', 'AT3G26580', 'AT5G03455', 'AT5G13120', 'AT5G39830']	[36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53]	13	18
160289	0.0114	['AT1G22020', 'AT1G50460', 'AT1G51350', 'AT1G52220', 'AT2G22360', 'AT2G35040', 'AT3G15840', 'AT3G46780', 'AT4G13010', 'AT4G16155', 'AT4G38380', 'AT5G16150', 'AT5G19500']	[34, 35, 36, 37, 38, 39, 40, 41, 42]	13	9
175029	0.0114	['AT1G50460', 'AT1G51350', 'AT1G52220', 'AT2G35040', 'AT3G46780', 'AT3G58010', 'AT4G13010', 'AT4G16155', 'AT5G16150', 'AT5G19500', 'AT5G21430']	[38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53]	11	16
75954	0.0114	['AT1G12250', 'AT1G76760', 'AT2G17630', 'AT2G20260', 'AT2G26800', 'AT2G30950', 'AT2G41330', 'AT4G24750', 'AT5G03455', 'AT5G08540', 'AT5G35170']	[17, 18, 19, 20, 21, 22, 23, 24]	11	8
174526	0.0114	['AT1G06690', 'AT1G10170', 'AT1G29920', 'AT1G42960', 'AT1G55370', 'AT1G67280', 'AT1G74710', 'AT2G20270', 'AT2G27290', 'AT2G40760', 'AT2G43010', 'AT3G10130', 'AT3G15110', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT4G13670', 'AT4G24750', 'AT4G35770', 'AT4G39460', 'AT5G13120', 'AT5G23890']	[38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]	22	12
175025	0.0114	['AT1G22020', 'AT1G50460', 'AT1G51350', 'AT1G52220', 'AT2G35040', 'AT3G46780', 'AT4G13010', 'AT4G16155', 'AT5G16150', 'AT5G19500', 'AT5G21430']	[38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53]	11	16
15138	0.0114	['AT1G02560', 'AT1G54050', 'AT1G72640', 'AT1G74710', 'AT1G80030', 'AT2G17630', 'AT2G26800', 'AT2G37660', 'AT2G40100', 'AT2G41330', 'AT2G44990', 'AT3G15110', 'AT4G19830', 'AT5G01500', 'AT5G13120', 'AT5G15250', 'AT5G19370', 'AT5G23890', 'AT5G35170', 'AT5G39830', 'AT5G42270', 'AT5G52780']	[6, 7, 8, 9]	22	4
81078	0.0114	['AT1G14590', 'AT1G18730', 'AT1G27510', 'AT1G55370', 'AT1G72640', 'AT2G20270', 'AT2G27290', 'AT2G40100', 'AT2G40400', 'AT3G10470', 'AT3G47060', 'AT4G04020', 'AT4G18370', 'AT4G24750', 'AT4G37925', 'AT4G39960', 'AT5G02160', 'AT5G08540', 'AT5G15250', 'AT5G20140', 'AT5G23890', 'AT5G52780']	[18, 19, 20, 21]	22	4
51699	0.0114	['AT1G55370', 'AT1G74710', 'AT2G27290', 'AT3G10470', 'AT4G04020', 'AT4G18370', 'AT4G24750', 'AT4G39960', 'AT5G20140', 'AT5G23890', 'AT5G42765']	[13, 14, 15, 16, 17, 18, 19, 20]	11	8
184222	0.0114	['AT1G12250', 'AT1G14150', 'AT1G76760', 'AT1G80030', 'AT2G17630', 'AT2G26800', 'AT2G37660', 'AT2G40100', 'AT4G04020', 'AT5G19370', 'AT5G42070']	[43, 44, 45, 46, 47, 48, 49, 50]	11	8
167632	0.0114	['AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G29920', 'AT1G55370', 'AT1G74710', 'AT2G20270', 'AT2G24020', 'AT2G40760', 'AT2G43010', 'AT3G10130', 'AT3G22690', 'AT3G24590', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT4G20820', 'AT4G24750', 'AT4G24930', 'AT5G12470', 'AT5G23890', 'AT5G52970']	[36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]	22	12
155388	0.0114	['AT1G54050', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT2G27290', 'AT3G26580', 'AT4G31560', 'AT5G03455']	[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53]	8	22
58844	0.0114	['AT1G27510', 'AT1G72640', 'AT2G20270', 'AT2G27290', 'AT2G40100', 'AT3G47060', 'AT4G04020', 'AT4G18370', 'AT4G24750', 'AT4G37925', 'AT5G02160', 'AT5G13120', 'AT5G15250', 'AT5G20140', 'AT5G39830', 'AT5G52780']	[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]	16	11
168087	0.0113	['AT1G06690', 'AT1G29920', 'AT1G42960', 'AT1G55370', 'AT1G67280', 'AT1G74710', 'AT2G20270', 'AT2G27290', 'AT2G40760', 'AT2G43010', 'AT3G10130', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT4G24750', 'AT4G35770', 'AT4G39460', 'AT5G13120', 'AT5G23890']	[36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]	21	14
188594	0.0113	['AT1G55370', 'AT3G58010', 'AT1G07510', 'AT1G74710', 'AT3G15110', 'AT5G52970', 'AT2G20270', 'AT4G24750', 'AT1G15820', 'AT5G16660', 'AT5G52780', 'AT1G15140', 'AT4G38380', 'AT5G19500', 'AT5G16150', 'AT2G35040', 'AT1G52220', 'AT4G39960', 'AT5G23890', 'AT2G24020', 'AT3G60370', 'AT2G43010', 'AT4G20820', 'AT3G10470', 'AT4G13670', 'AT1G42960', 'AT3G22690', 'AT1G06690', 'AT2G40760', 'AT2G27290', 'AT1G17850', 'AT1G29920', 'AT1G67280', 'AT2G30950', 'AT5G12470', 'AT5G20140', 'AT3G55330', 'AT3G47060', 'AT5G13120', 'AT4G35770', 'AT5G15250', 'AT3G57680', 'AT4G31560', 'AT1G54580', 'AT5G39830', 'AT3G10130', 'AT1G54050', 'AT4G39460', 'AT5G03455', 'AT5G42765', 'AT4G01050', 'AT1G14590', 'AT1G10170', 'AT1G18730', 'AT3G01440', 'AT2G42975', 'AT1G51110', 'AT1G50250', 'AT3G28850']	[49]	59	1
168023	0.0113	['AT1G06690', 'AT1G10170', 'AT1G17850', 'AT1G29920', 'AT1G42960', 'AT1G55370', 'AT1G67280', 'AT1G74710', 'AT2G20270', 'AT2G40760', 'AT3G10130', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT4G13670', 'AT4G20820', 'AT4G24750', 'AT4G35770', 'AT4G39460']	[36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]	19	14
3792	0.0112	['AT1G54780', 'AT2G17630', 'AT4G13670', 'AT3G10470', 'AT2G27290', 'AT5G20140', 'AT3G46780', 'AT2G40100', 'AT5G13120', 'AT1G56500', 'AT1G15140', 'AT4G13010', 'AT4G31560', 'AT1G07510', 'AT5G52970', 'AT1G75690', 'AT4G20820', 'AT1G54500', 'AT1G42960', 'AT1G14150', 'AT1G12250', 'AT2G20260', 'AT1G67840', 'AT5G42070', 'AT5G19500', 'AT1G54580', 'AT1G02560', 'AT4G04020', 'AT2G43010', 'AT5G39830', 'AT2G29500', 'AT5G59250', 'AT1G74710', 'AT3G21055', 'AT4G16155', 'AT1G03160', 'AT2G20270', 'AT4G35770', 'AT1G66670', 'AT3G60370', 'AT3G58010', 'AT5G16660', 'AT2G24020', 'AT4G38380', 'AT2G40760', 'AT1G54050', 'AT3G22690', 'AT1G51350', 'AT4G39460', 'AT5G42270', 'AT5G12470', 'AT1G14345', 'AT5G21430', 'AT1G80030', 'AT3G26080', 'AT1G72640', 'AT1G50460', 'AT1G17850', 'AT1G29920', 'AT2G35040', 'AT4G19830', 'AT3G28850', 'AT1G22020', 'AT1G15820', 'AT2G37660', 'AT4G18370', 'AT1G67700', 'AT5G19370', 'AT2G30950', 'AT1G55370', 'AT5G52440', 'AT5G08540', 'AT5G15250', 'AT3G55330', 'AT1G52220', 'AT1G79230', 'AT2G44990', 'AT3G47060', 'AT1G51110', 'AT5G16150', 'AT5G03455', 'AT3G57680', 'AT1G67280', 'AT3G26580', 'AT2G41330', 'AT2G26800', 'AT2G01140', 'AT5G01500', 'AT1G06690']	[2]	89	1
5581	0.0112	['AT1G75690', 'AT3G46780', 'AT3G01440', 'AT3G21055', 'AT2G22360', 'AT2G17630', 'AT3G10470', 'AT4G13670', 'AT1G07510', 'AT1G14150', 'AT4G39960', 'AT1G51350', 'AT5G20140', 'AT2G26800', 'AT2G42975', 'AT5G13120', 'AT5G53170', 'AT1G22450', 'AT5G01500', 'AT4G13010', 'AT5G52440', 'AT5G52970', 'AT1G16790', 'AT3G58010', 'AT1G12250', 'AT5G42070', 'AT2G35040', 'AT1G02560', 'AT4G04020', 'AT3G15360', 'AT5G39830', 'AT1G79230', 'AT5G59250', 'AT3G10130', 'AT4G16155', 'AT1G03160', 'AT4G35770', 'AT2G20270', 'AT1G66670', 'AT3G60370', 'AT1G50250', 'AT3G28850', 'AT1G54500', 'AT4G38380', 'AT1G54050', 'AT3G22690', 'AT2G40760', 'AT4G39460', 'AT5G42270', 'AT5G15250', 'AT5G12470', 'AT2G30950', 'AT5G01220', 'AT1G14345', 'AT4G20820', 'AT3G15840', 'AT5G21430', 'AT2G27290', 'AT1G80030', 'AT1G56500', 'AT3G24590', 'AT1G17850', 'AT1G29920', 'AT2G29500', 'AT5G19500', 'AT4G19830', 'AT1G22020', 'AT1G15820', 'AT2G37660', 'AT5G19370', 'AT1G67700', 'AT5G03455', 'AT1G18730', 'AT1G67280', 'AT3G26580', 'AT5G42765', 'AT2G20260', 'AT3G55330', 'AT1G52220', 'AT1G76760', 'AT2G40400', 'AT1G51110', 'AT1G15140', 'AT5G16150', 'AT3G15110', 'AT5G35170', 'AT3G57680', 'AT2G37230', 'AT5G07020']	[3]	89	1
299	0.0112	['AT1G02560', 'AT1G03160', 'AT1G12250', 'AT1G14150', 'AT1G54050', 'AT1G66670', 'AT1G72640', 'AT1G74710', 'AT1G79230', 'AT1G80030', 'AT2G17630', 'AT2G20260', 'AT2G26800', 'AT2G27290', 'AT2G29500', 'AT2G30950', 'AT2G37660', 'AT4G04020', 'AT4G19830', 'AT5G01500', 'AT5G13120', 'AT5G15250', 'AT5G19370', 'AT5G39830', 'AT5G42270', 'AT5G52440']	[0, 1, 2, 3, 4, 5, 6, 7]	26	8
171540	0.0112	['AT1G14590', 'AT1G17850', 'AT1G18730', 'AT1G54050', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT2G27290', 'AT3G10470', 'AT3G26580', 'AT4G39960', 'AT5G03455', 'AT5G13120', 'AT5G15250', 'AT5G39830', 'AT5G52780']	[37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]	16	13
168149	0.0112	['AT1G10170', 'AT1G14590', 'AT1G17850', 'AT1G18730', 'AT1G42960', 'AT1G54050', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT2G27290', 'AT3G10470', 'AT3G26580', 'AT4G01050', 'AT4G39960', 'AT5G03455', 'AT5G13120', 'AT5G39830']	[36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]	17	14
168526	0.0112	['AT1G10170', 'AT1G17850', 'AT1G18730', 'AT1G42960', 'AT1G54050', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT2G27290', 'AT3G10470', 'AT3G26580', 'AT5G03455', 'AT5G13120', 'AT5G39830']	[36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52]	14	17
5738	0.0112	['AT1G02560', 'AT1G54050', 'AT1G72640', 'AT1G74710', 'AT1G80030', 'AT2G17630', 'AT2G26800', 'AT2G37660', 'AT3G15110', 'AT4G19830', 'AT5G01500', 'AT5G13120', 'AT5G15250', 'AT5G19370', 'AT5G35170', 'AT5G39830', 'AT5G42270']	[3, 4, 5, 6, 7, 8, 9]	17	7
159807	0.0112	['AT1G15140', 'AT1G22020', 'AT1G50460', 'AT1G51350', 'AT1G52220', 'AT2G22360', 'AT2G35040', 'AT2G42975', 'AT3G15840', 'AT3G46780', 'AT3G58010', 'AT4G13010', 'AT4G16155', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500']	[34, 35, 36, 37, 38, 39, 40]	17	7
184432	0.0112	['AT1G06690', 'AT1G17850', 'AT1G29920', 'AT1G42960', 'AT1G54050', 'AT1G67280', 'AT1G72640', 'AT2G27290', 'AT2G30950', 'AT3G15110', 'AT3G22690', 'AT3G55330', 'AT4G35770', 'AT4G39460', 'AT5G03455', 'AT5G13120', 'AT5G15250', 'AT5G20140', 'AT5G39830']	[43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53]	19	11
164683	0.0111	['AT1G14590', 'AT1G18730', 'AT1G54050', 'AT1G54580', 'AT1G66670', 'AT3G10470', 'AT4G31560', 'AT5G03455', 'AT5G15250', 'AT5G39830']	[35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]	10	15
164736	0.0111	['AT1G14590', 'AT1G18730', 'AT1G54050', 'AT1G66670', 'AT3G10470', 'AT4G31560', 'AT5G03455', 'AT5G15250', 'AT5G39830', 'AT5G52780']	[35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]	10	15
164745	0.0111	['AT1G06690', 'AT1G10170', 'AT1G29920', 'AT1G55370', 'AT1G67280', 'AT2G27290', 'AT2G40760', 'AT3G10130', 'AT3G22690', 'AT3G55330', 'AT4G01050', 'AT4G24750', 'AT4G35770', 'AT5G13120']	[35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]	14	15
164752	0.0111	['AT1G06690', 'AT1G10170', 'AT1G17850', 'AT1G55370', 'AT1G67280', 'AT2G27290', 'AT2G40760', 'AT3G10130', 'AT3G22690', 'AT3G55330', 'AT4G01050', 'AT4G24750', 'AT4G35770', 'AT5G13120']	[35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]	14	15
164828	0.0111	['AT1G14590', 'AT1G18730', 'AT1G54050', 'AT1G66670', 'AT3G10470', 'AT4G39960', 'AT5G03455', 'AT5G15250', 'AT5G39830', 'AT5G52780']	[35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]	10	15
164829	0.0111	['AT1G14590', 'AT1G17850', 'AT1G18730', 'AT1G54050', 'AT1G66670', 'AT3G10470', 'AT4G39960', 'AT5G03455', 'AT5G15250', 'AT5G39830']	[35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]	10	15
33987	0.0111	['AT1G07510', 'AT1G17850', 'AT1G66670', 'AT1G79230', 'AT2G40760', 'AT3G10130', 'AT3G10470', 'AT3G22690', 'AT3G24590', 'AT3G26580', 'AT3G55330', 'AT3G57680', 'AT4G01050', 'AT4G01900', 'AT4G20820', 'AT4G35770', 'AT5G21430', 'AT5G42070']	[10, 11, 12, 13, 14]	18	5
34093	0.0111	['AT1G14590', 'AT1G29920', 'AT1G30510', 'AT2G24020', 'AT2G43010', 'AT4G24930']	[10, 11, 12, 13, 14]	6	5
100322	0.0111	['AT1G14590', 'AT1G17850', 'AT1G18730', 'AT1G54050', 'AT1G55370', 'AT1G66670', 'AT1G72640', 'AT2G01918', 'AT2G27290', 'AT2G40100', 'AT3G10470', 'AT3G26580', 'AT4G04020', 'AT4G18370', 'AT4G39960', 'AT5G02160', 'AT5G15250', 'AT5G23890', 'AT5G52780', 'AT5G62720']	[21, 22, 23]	20	3
100357	0.0111	['AT1G14590', 'AT1G17850', 'AT1G18730', 'AT1G52220', 'AT1G55370', 'AT1G66670', 'AT1G72640', 'AT2G20270', 'AT2G27290', 'AT2G40100', 'AT3G10470', 'AT4G04020', 'AT4G18370', 'AT4G35770', 'AT4G39960', 'AT5G02160', 'AT5G15250', 'AT5G20140', 'AT5G23890', 'AT5G52780']	[21, 22, 23]	20	3
100461	0.0111	['AT1G06690', 'AT1G14590', 'AT1G17850', 'AT1G18730', 'AT1G54050', 'AT1G55370', 'AT1G66670', 'AT1G72640', 'AT2G27290', 'AT2G40100', 'AT3G10470', 'AT3G26580', 'AT4G04020', 'AT4G18370', 'AT4G35770', 'AT4G39960', 'AT5G02160', 'AT5G15250', 'AT5G23890', 'AT5G52780']	[21, 22, 23]	20	3
100463	0.0111	['AT1G06690', 'AT1G14590', 'AT1G17850', 'AT1G18730', 'AT1G54050', 'AT1G55370', 'AT1G66670', 'AT1G72640', 'AT2G27290', 'AT2G40100', 'AT3G10470', 'AT3G26580', 'AT4G04020', 'AT4G18370', 'AT4G39960', 'AT5G02160', 'AT5G15250', 'AT5G23890', 'AT5G52780', 'AT5G62720']	[21, 22, 23]	20	3
69241	0.0111	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G31180', 'AT1G42960', 'AT1G50250', 'AT1G52220', 'AT2G22360', 'AT2G24020', 'AT2G37230', 'AT2G42975', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G24930', 'AT4G35770', 'AT5G12470', 'AT5G21430', 'AT5G42070', 'AT5G52970']	[16, 17]	30	2
69245	0.0111	['AT1G02560', 'AT1G03090', 'AT1G12250', 'AT1G14150', 'AT1G18730', 'AT1G27510', 'AT1G55370', 'AT1G72640', 'AT1G74710', 'AT1G76760', 'AT1G80030', 'AT2G01918', 'AT2G17630', 'AT2G20260', 'AT2G20270', 'AT2G26800', 'AT2G27290', 'AT2G29500', 'AT2G30950', 'AT2G37660', 'AT2G40100', 'AT2G40400', 'AT2G41330', 'AT2G44990', 'AT3G01440', 'AT3G08920', 'AT3G15110', 'AT3G47060', 'AT4G04020', 'AT4G18370', 'AT4G23890', 'AT4G24750', 'AT4G37925', 'AT4G39960', 'AT5G01500', 'AT5G02160', 'AT5G03455', 'AT5G13120', 'AT5G15250', 'AT5G19370', 'AT5G20140', 'AT5G23890', 'AT5G35170', 'AT5G39830', 'AT5G52780']	[16, 17]	45	2
69313	0.0111	['AT1G22020', 'AT1G50460', 'AT1G51350', 'AT1G56500', 'AT1G75690', 'AT2G42220', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G58010', 'AT4G38380', 'AT4G39460', 'AT5G16150', 'AT5G19500', 'AT5G59250']	[16, 17]	15	2
168145	0.0111	['AT1G14590', 'AT1G17850', 'AT1G18730', 'AT1G54050', 'AT1G66670', 'AT1G72640', 'AT2G27290', 'AT3G10470', 'AT3G26580', 'AT4G39960', 'AT5G03455', 'AT5G13120', 'AT5G15250', 'AT5G39830', 'AT5G52780']	[36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]	15	14
168150	0.0111	['AT1G14590', 'AT1G17850', 'AT1G18730', 'AT1G54050', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT2G27290', 'AT3G10470', 'AT3G26580', 'AT4G39960', 'AT5G03455', 'AT5G13120', 'AT5G39830', 'AT5G52780']	[36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]	15	14
56769	0.0111	['AT1G06690', 'AT1G17850', 'AT2G40760', 'AT3G10130', 'AT3G22690', 'AT3G26580', 'AT3G57680', 'AT4G35770', 'AT5G08540', 'AT5G42070']	[14, 15, 16]	10	3
5647	0.0111	['AT1G02560', 'AT1G07510', 'AT1G12250', 'AT1G15820', 'AT1G17850', 'AT1G22020', 'AT1G22450', 'AT1G29920', 'AT1G50250', 'AT1G51110', 'AT1G51350', 'AT1G52220', 'AT1G54050', 'AT1G56500', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT1G74710', 'AT1G75690', 'AT1G76760', 'AT1G79230', 'AT1G80030', 'AT2G17630', 'AT2G20270', 'AT2G22360', 'AT2G26800', 'AT2G27290', 'AT2G30950', 'AT2G35040', 'AT2G37230', 'AT2G37660', 'AT2G40760', 'AT2G42975', 'AT3G10130', 'AT3G10470', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G26580', 'AT3G28850', 'AT3G55330', 'AT3G57680', 'AT3G58010', 'AT3G60370', 'AT4G04020', 'AT4G13010', 'AT4G13670', 'AT4G19830', 'AT4G20820', 'AT4G35770', 'AT4G38380', 'AT4G39460', 'AT4G39960', 'AT5G01500', 'AT5G03455', 'AT5G12470', 'AT5G13120', 'AT5G15250', 'AT5G16150', 'AT5G19370', 'AT5G19500', 'AT5G20140', 'AT5G21430', 'AT5G35170', 'AT5G39830', 'AT5G42070', 'AT5G42270', 'AT5G42765', 'AT5G52440', 'AT5G52970', 'AT5G53170', 'AT5G59250']	[3, 4, 5, 6, 7]	72	5
164835	0.0111	['AT1G14590', 'AT1G17850', 'AT1G18730', 'AT1G54050', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT2G27290', 'AT3G10130', 'AT3G10470', 'AT4G01050', 'AT4G24750', 'AT4G39960', 'AT5G03455', 'AT5G13120', 'AT5G39830']	[35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]	16	15
34091	0.0111	['AT1G14590', 'AT1G29920', 'AT1G30510', 'AT2G24020', 'AT2G37230', 'AT4G01900']	[10, 11, 12, 13, 14]	6	5
107312	0.0111	['AT1G06690', 'AT1G14590', 'AT1G17850', 'AT1G18730', 'AT1G31180', 'AT1G54050', 'AT1G55370', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT1G74710', 'AT2G24020', 'AT2G27290', 'AT2G40760', 'AT3G10470', 'AT3G26580', 'AT3G55330', 'AT3G57680', 'AT4G01050', 'AT4G04020', 'AT4G31560', 'AT4G35770', 'AT4G39960', 'AT5G02160', 'AT5G15250', 'AT5G23890', 'AT5G42070', 'AT5G42765', 'AT5G52970', 'AT5G62720']	[22, 23, 24]	30	3
75447	0.0111	['AT1G12250', 'AT1G18730', 'AT1G27510', 'AT1G72640', 'AT1G76760', 'AT1G80030', 'AT2G17630', 'AT2G20260', 'AT2G26800', 'AT2G30950', 'AT2G40100', 'AT2G40400', 'AT2G41330', 'AT3G15110', 'AT3G47060', 'AT4G04020', 'AT4G18370', 'AT4G23890', 'AT4G24750', 'AT4G37925', 'AT5G02160', 'AT5G03455', 'AT5G08540', 'AT5G13120', 'AT5G15250', 'AT5G19370', 'AT5G20140', 'AT5G35170', 'AT5G39830', 'AT5G52780']	[17, 18, 19, 20, 21]	30	5
141020	0.0111	['AT1G23740', 'AT5G42070', 'AT3G22690', 'AT1G06690', 'AT4G35770', 'AT2G40760', 'AT3G10130', 'AT5G52970', 'AT1G42960', 'AT3G15360', 'AT2G20270', 'AT2G24020', 'AT5G23890', 'AT1G29920', 'AT1G15820', 'AT4G20820', 'AT1G10170', 'AT3G55330', 'AT3G57680', 'AT4G13670', 'AT1G07510', 'AT2G35040', 'AT3G58010', 'AT2G42975', 'AT1G79450', 'AT2G43010', 'AT2G42220', 'AT3G60370', 'AT5G16660', 'AT1G50250', 'AT1G54500', 'AT4G38380', 'AT4G39460', 'AT2G37230', 'AT3G24590', 'AT5G19500', 'AT1G30510', 'AT4G13010', 'AT2G22360', 'AT4G39730', 'AT5G21430', 'AT5G12470', 'AT1G50460', 'AT1G15140', 'AT1G52220', 'AT1G79230', 'AT5G16150', 'AT1G20810', 'AT4G24930', 'AT1G51110', 'AT3G46780', 'AT2G21160', 'AT3G53560', 'AT3G25480', 'AT5G53490', 'AT3G26080', 'AT5G53170', 'AT3G28850', 'AT1G22020', 'AT4G28025']	[29]	60	1
141022	0.0111	['AT1G23740', 'AT5G42070', 'AT3G22690', 'AT1G06690', 'AT4G35770', 'AT2G40760', 'AT3G10130', 'AT5G52970', 'AT1G42960', 'AT3G15360', 'AT2G20270', 'AT2G24020', 'AT5G23890', 'AT1G29920', 'AT1G15820', 'AT4G20820', 'AT1G10170', 'AT3G55330', 'AT3G57680', 'AT4G13670', 'AT1G07510', 'AT2G35040', 'AT3G58010', 'AT2G42975', 'AT1G79450', 'AT2G43010', 'AT2G42220', 'AT3G60370', 'AT5G16660', 'AT1G50250', 'AT1G54500', 'AT4G38380', 'AT4G39460', 'AT2G37230', 'AT3G24590', 'AT5G19500', 'AT1G30510', 'AT4G13010', 'AT2G22360', 'AT4G39730', 'AT5G21430', 'AT5G12470', 'AT1G50460', 'AT1G15140', 'AT1G52220', 'AT1G79230', 'AT5G16150', 'AT1G20810', 'AT4G24930', 'AT1G74710', 'AT5G42765', 'AT1G55370', 'AT1G74070', 'AT3G46780', 'AT2G21160', 'AT3G53560', 'AT3G25480', 'AT3G26080', 'AT5G53490', 'AT4G28025']	[29]	60	1
174094	0.0111	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G29920', 'AT1G50250', 'AT1G55370', 'AT1G74710', 'AT2G20270', 'AT2G24020', 'AT2G35040', 'AT2G40760', 'AT2G42975', 'AT2G43010', 'AT3G24590', 'AT3G57680', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G24930', 'AT4G38380', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G23890', 'AT5G52970']	[38, 39, 40, 41, 42, 43, 44, 45, 46, 47]	27	10
