term_id	sign_score	annotation_gene	annotation_window	geneSize	window_size
113334	0.006	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G17850', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G31180', 'AT1G42960', 'AT1G50250', 'AT1G67280', 'AT1G74710', 'AT2G22360', 'AT2G24020', 'AT2G37230', 'AT2G40760', 'AT2G42975', 'AT2G43010', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G26580', 'AT3G55330', 'AT3G57680', 'AT4G01050', 'AT4G01900', 'AT4G13670', 'AT4G20820', 'AT4G35770', 'AT4G39730', 'AT4G39960', 'AT5G12470', 'AT5G21430', 'AT5G23890', 'AT5G42765', 'AT5G52970', 'AT5G62720']	[23, 24]	39	2
113339	0.006	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G17850', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G31180', 'AT1G42960', 'AT1G50250', 'AT1G67280', 'AT1G74710', 'AT2G22360', 'AT2G24020', 'AT2G37230', 'AT2G40760', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G26580', 'AT3G55330', 'AT3G57680', 'AT4G01050', 'AT4G01900', 'AT4G13670', 'AT4G20820', 'AT4G35770', 'AT4G39730', 'AT4G39960', 'AT5G12470', 'AT5G21430', 'AT5G23890', 'AT5G42765', 'AT5G52970']	[23, 24]	39	2
113360	0.006	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G17850', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G31180', 'AT1G42960', 'AT1G50250', 'AT1G67280', 'AT1G74710', 'AT2G22360', 'AT2G24020', 'AT2G37230', 'AT2G40760', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G26580', 'AT3G55330', 'AT3G57680', 'AT4G01050', 'AT4G01900', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G35770', 'AT4G39730', 'AT5G12470', 'AT5G21430', 'AT5G23890', 'AT5G42765', 'AT5G52970']	[23, 24]	39	2
120266	0.006	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G66670', 'AT1G74710', 'AT1G79230', 'AT2G24020', 'AT2G37230', 'AT2G40760', 'AT2G43010', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT4G20820', 'AT5G12470', 'AT5G21430', 'AT5G23890', 'AT5G52970']	[24, 25, 26, 27, 28, 29, 30]	26	7
137490	0.006	['AT2G37400', 'AT1G20810', 'AT4G13670', 'AT1G15140', 'AT2G42975', 'AT1G07510', 'AT5G52970', 'AT4G20820', 'AT3G58010', 'AT1G54500', 'AT1G42960', 'AT5G42070', 'AT4G28025', 'AT1G79450', 'AT3G15360', 'AT5G53490', 'AT2G43010', 'AT2G42220', 'AT1G74710', 'AT3G10130', 'AT1G23740', 'AT1G10170', 'AT2G21160', 'AT2G20270', 'AT1G66670', 'AT4G35770', 'AT3G53560', 'AT3G60370', 'AT1G50250', 'AT4G38380', 'AT3G22690', 'AT2G40760', 'AT4G39460', 'AT2G37230', 'AT5G21430', 'AT3G26080', 'AT1G72640', 'AT1G50460', 'AT5G23890', 'AT3G24590', 'AT1G29920', 'AT3G55330', 'AT5G42765', 'AT5G19500', 'AT1G55370', 'AT1G30510', 'AT4G13010', 'AT2G24020', 'AT1G79230', 'AT1G52220', 'AT1G74070', 'AT3G26580', 'AT1G15820', 'AT2G22360', 'AT4G39730', 'AT5G16150', 'AT5G16660', 'AT1G06690', 'AT4G24930', 'AT3G57680', 'AT5G12470', 'AT2G40400']	[28]	62	1
112876	0.006	['AT4G35770', 'AT5G23890', 'AT1G17850', 'AT2G40760', 'AT1G06690', 'AT5G52970', 'AT3G55330', 'AT2G24020', 'AT3G57680', 'AT3G26580', 'AT4G31560', 'AT1G31180', 'AT1G74710', 'AT4G01050', 'AT1G67280', 'AT5G42765', 'AT1G18730', 'AT3G10470', 'AT5G62720', 'AT4G39960', 'AT5G42070', 'AT1G66670', 'AT1G54050', 'AT1G55370', 'AT2G27290', 'AT4G04020', 'AT1G72640', 'AT3G60370', 'AT5G15250', 'AT5G02160', 'AT1G14590']	[23]	31	1
148308	0.006	['AT4G13670', 'AT2G42975', 'AT2G42220', 'AT5G21430', 'AT4G39460', 'AT1G07510', 'AT1G50250', 'AT5G12470', 'AT3G24590', 'AT4G39730', 'AT2G24020', 'AT2G43010', 'AT1G30510', 'AT2G37230', 'AT5G19500', 'AT1G20810', 'AT3G53560', 'AT3G58010', 'AT1G54500', 'AT4G38380', 'AT5G53490', 'AT2G35040', 'AT4G13010', 'AT1G15140', 'AT2G22360', 'AT5G16150', 'AT5G16660', 'AT1G51110', 'AT3G25480', 'AT3G46780', 'AT1G50460']	[31]	31	1
184455	0.006	['AT1G14150', 'AT5G42070', 'AT4G04020', 'AT4G18370', 'AT3G01440', 'AT2G26800', 'AT3G10470', 'AT4G31560', 'AT5G39830', 'AT2G30950', 'AT5G03455', 'AT5G20140', 'AT1G18730', 'AT4G23890', 'AT1G72640', 'AT3G47060', 'AT2G40400', 'AT1G54580', 'AT1G54050', 'AT1G66670', 'AT1G14590', 'AT3G26580', 'AT5G52780', 'AT5G15250', 'AT5G19370', 'AT2G30695', 'AT1G80030', 'AT4G37925', 'AT2G40100', 'AT1G76760', 'AT2G37660']	[44]	31	1
126053	0.006	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G20810', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT1G52220', 'AT1G79230', 'AT1G79450', 'AT2G20270', 'AT2G24020', 'AT2G37230', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G24590', 'AT3G53560', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT4G20820', 'AT4G24930', 'AT4G39460', 'AT4G39730', 'AT5G12470', 'AT5G21430', 'AT5G52970']	[25, 26, 27, 28, 29, 30, 31, 32, 33, 34]	31	10
126056	0.006	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT1G52220', 'AT1G79230', 'AT1G79450', 'AT2G20270', 'AT2G24020', 'AT2G37230', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G24590', 'AT3G53560', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT4G20820', 'AT4G24930', 'AT4G39460', 'AT4G39730', 'AT5G12470', 'AT5G21430', 'AT5G23890', 'AT5G52970']	[25, 26, 27, 28, 29, 30, 31, 32, 33, 34]	31	10
125102	0.006	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15140', 'AT1G15820', 'AT1G20810', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT1G74070', 'AT1G79230', 'AT1G79450', 'AT2G20270', 'AT2G21160', 'AT2G22360', 'AT2G24020', 'AT2G37230', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G26080', 'AT3G53560', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G24930', 'AT4G28025', 'AT4G35770', 'AT4G38380', 'AT4G39730', 'AT5G12470', 'AT5G16660', 'AT5G21430', 'AT5G42070', 'AT5G52970', 'AT5G53490']	[25, 26, 27, 28, 29]	43	5
125113	0.006	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15140', 'AT1G15820', 'AT1G20810', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT1G74070', 'AT1G79230', 'AT1G79450', 'AT2G20270', 'AT2G21160', 'AT2G22360', 'AT2G24020', 'AT2G37230', 'AT2G40760', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G26080', 'AT3G53560', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G24930', 'AT4G28025', 'AT4G35770', 'AT4G39730', 'AT5G12470', 'AT5G16660', 'AT5G21430', 'AT5G42070', 'AT5G52970', 'AT5G53490']	[25, 26, 27, 28, 29]	43	5
98678	0.006	['AT1G74710', 'AT2G40760', 'AT3G15360', 'AT3G57680', 'AT5G21430', 'AT5G23890', 'AT5G52970']	[20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43]	7	24
564	0.006	['AT1G12250', 'AT1G17850', 'AT1G52220', 'AT1G66670', 'AT1G67280', 'AT1G80030', 'AT2G27290', 'AT2G30950', 'AT3G10470', 'AT3G26580', 'AT4G04020', 'AT4G19830', 'AT5G03455', 'AT5G20140']	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	14	12
606	0.006	['AT1G17850', 'AT1G52220', 'AT1G66670', 'AT1G67280', 'AT1G79230', 'AT2G20270', 'AT2G35040', 'AT3G10470', 'AT3G26580', 'AT4G04020', 'AT4G35770', 'AT5G03455', 'AT5G20140', 'AT5G42070']	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	14	12
890	0.006	['AT1G17850', 'AT1G66670', 'AT1G67280', 'AT2G40760', 'AT3G10470', 'AT3G26580', 'AT4G35770']	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]	7	16
1092	0.006	['AT1G12250', 'AT1G72640', 'AT1G74710', 'AT2G27290', 'AT2G30950', 'AT4G04020']	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]	6	20
98581	0.006	['AT1G07510', 'AT1G15820', 'AT1G29920', 'AT1G42960', 'AT2G40760', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT4G20820', 'AT4G24930', 'AT5G52970']	[20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43]	14	24
132751	0.006	['AT1G14590', 'AT1G54580', 'AT3G10470', 'AT4G18370', 'AT4G31560', 'AT4G39960', 'AT5G03455', 'AT5G39830']	[26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45]	8	20
168442	0.006	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G50250', 'AT1G52220', 'AT1G55370', 'AT1G74710', 'AT2G20270', 'AT2G24020', 'AT2G35040', 'AT2G42975', 'AT2G43010', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G52970']	[36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51]	21	16
73094	0.006	['AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G29920', 'AT1G42960', 'AT2G22360', 'AT2G24020', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT5G21430', 'AT5G52970']	[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]	14	24
9573	0.006	['AT1G12250', 'AT1G54050', 'AT1G55370', 'AT1G72640', 'AT1G74710', 'AT1G80030', 'AT2G30950', 'AT4G04020', 'AT4G39960', 'AT5G01500', 'AT5G13120', 'AT5G15250', 'AT5G19370', 'AT5G39830']	[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]	14	12
9585	0.006	['AT1G12250', 'AT1G54050', 'AT1G55370', 'AT1G76760', 'AT1G80030', 'AT2G30950', 'AT2G40400', 'AT4G04020', 'AT4G39960', 'AT5G01500', 'AT5G13120', 'AT5G15250', 'AT5G19370', 'AT5G39830']	[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]	14	12
122889	0.006	['AT1G06690', 'AT1G10170', 'AT1G15820', 'AT1G29920', 'AT1G42960', 'AT1G55370', 'AT1G74710', 'AT2G40760', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT4G20820', 'AT4G35770', 'AT5G12470', 'AT5G23890', 'AT5G52970']	[24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43]	20	20
175044	0.006	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G55370', 'AT1G74710', 'AT2G20270', 'AT2G24020', 'AT2G35040', 'AT2G43010', 'AT3G57680', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G38380', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G52970']	[38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53]	21	16
109554	0.006	['AT1G06690', 'AT1G52220', 'AT1G55370', 'AT1G72640', 'AT2G40760', 'AT4G35770', 'AT5G23890', 'AT5G42070']	[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]	8	13
121532	0.006	['AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT1G79230', 'AT2G22360', 'AT2G24020', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G38380', 'AT4G39460', 'AT5G12470', 'AT5G16660', 'AT5G21430', 'AT5G23890', 'AT5G52970']	[24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]	28	14
110942	0.006	['AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G42960', 'AT1G74710', 'AT1G79230', 'AT2G24020', 'AT2G40760', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT4G13670', 'AT4G20820', 'AT5G23890', 'AT5G52970']	[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]	20	20
110955	0.006	['AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G42960', 'AT1G74710', 'AT1G79230', 'AT2G24020', 'AT2G40760', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT4G13670', 'AT4G20820', 'AT5G12470', 'AT5G52970']	[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]	20	20
110956	0.006	['AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G42960', 'AT1G74710', 'AT2G24020', 'AT2G40760', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT4G13670', 'AT4G20820', 'AT4G35770', 'AT5G23890', 'AT5G52970']	[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]	20	20
23968	0.006	['AT1G07510', 'AT1G17850', 'AT1G52220', 'AT1G66670', 'AT1G79230', 'AT2G20270', 'AT2G35040', 'AT2G37230', 'AT2G40760', 'AT3G10130', 'AT3G10470', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT4G13670', 'AT4G18370', 'AT4G20820', 'AT4G24750', 'AT4G35770', 'AT5G03455', 'AT5G20140', 'AT5G21430', 'AT5G42070']	[8, 9, 10, 11, 12, 13]	24	6
23970	0.006	['AT1G07510', 'AT1G17850', 'AT1G52220', 'AT1G66670', 'AT1G67280', 'AT1G79230', 'AT2G20270', 'AT2G35040', 'AT2G40760', 'AT3G10130', 'AT3G10470', 'AT3G22690', 'AT3G24590', 'AT3G26580', 'AT3G57680', 'AT4G13670', 'AT4G18370', 'AT4G20820', 'AT4G24750', 'AT4G35770', 'AT5G03455', 'AT5G20140', 'AT5G21430', 'AT5G42070']	[8, 9, 10, 11, 12, 13]	24	6
111059	0.006	['AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G42960', 'AT2G24020', 'AT2G40760', 'AT2G42220', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT4G13670', 'AT4G20820', 'AT4G35770', 'AT5G23890', 'AT5G52970']	[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]	20	20
111105	0.006	['AT1G07510', 'AT1G15820', 'AT1G29920', 'AT1G50250', 'AT2G22360', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G24590', 'AT4G13010', 'AT4G13670', 'AT4G38380', 'AT5G12470', 'AT5G16660', 'AT5G21430']	[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]	16	20
144882	0.006	['AT1G17850', 'AT1G31180', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT1G74710', 'AT2G27290', 'AT3G10130', 'AT3G10470', 'AT3G26580', 'AT4G01050', 'AT4G01900', 'AT4G24750', 'AT5G42765']	[30, 31, 32, 33]	14	4
15695	0.006	['AT1G12250', 'AT1G55370', 'AT1G67280', 'AT1G76760', 'AT1G80030', 'AT2G27290', 'AT2G30950', 'AT3G10470', 'AT3G26580', 'AT4G04020', 'AT4G39960', 'AT5G20140', 'AT5G23890', 'AT5G42765']	[6, 7, 8, 9, 10, 11, 12, 13]	14	8
16957	0.006	['AT1G02560', 'AT1G14150', 'AT2G26800', 'AT2G37660', 'AT2G44990', 'AT3G15110', 'AT5G35170']	[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]	7	16
41061	0.006	['AT1G14150', 'AT2G20260', 'AT2G29500', 'AT2G41330', 'AT2G44990', 'AT3G15110', 'AT4G37925', 'AT5G35170']	[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]	8	13
181423	0.006	['AT1G12250', 'AT1G14150', 'AT2G26800', 'AT2G37660', 'AT2G40100', 'AT4G04020', 'AT5G19370', 'AT5G42070']	[41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53]	8	13
83254	0.006	['AT1G06690', 'AT1G17850', 'AT1G52220', 'AT1G66670', 'AT2G27290', 'AT2G40760', 'AT4G35770', 'AT5G23890']	[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]	8	13
83270	0.006	['AT1G06690', 'AT1G17850', 'AT1G52220', 'AT1G55370', 'AT1G66670', 'AT4G35770', 'AT5G23890', 'AT5G42070']	[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]	8	13
116090	0.006	['AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT2G22360', 'AT2G24020', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G35770', 'AT4G39730', 'AT5G12470', 'AT5G16660', 'AT5G21430', 'AT5G23890', 'AT5G52970']	[23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]	28	14
183433	0.006	['AT1G12250', 'AT1G14150', 'AT1G76760', 'AT1G80030', 'AT2G17630', 'AT2G30695', 'AT2G37660', 'AT2G40100', 'AT3G01440', 'AT4G04020', 'AT4G37925', 'AT5G01500', 'AT5G19370', 'AT5G42070']	[43, 44, 45, 46]	14	4
183434	0.006	['AT1G12250', 'AT1G14150', 'AT1G76760', 'AT1G80030', 'AT2G17630', 'AT2G26800', 'AT2G30695', 'AT2G37660', 'AT2G40100', 'AT3G01440', 'AT4G04020', 'AT4G37925', 'AT5G19370', 'AT5G42070']	[43, 44, 45, 46]	14	4
53097	0.006	['AT1G14150', 'AT2G17630', 'AT2G20260', 'AT2G26800', 'AT2G29500', 'AT2G41330', 'AT2G44990', 'AT5G35170']	[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]	8	13
41063	0.006	['AT1G14150', 'AT2G20260', 'AT2G26800', 'AT2G29500', 'AT2G41330', 'AT2G44990', 'AT3G15110', 'AT5G35170']	[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]	8	13
86855	0.006	['AT1G06690', 'AT1G10170', 'AT1G14590', 'AT1G17850', 'AT1G23740', 'AT1G31180', 'AT1G52220', 'AT1G66670', 'AT1G67280', 'AT1G74710', 'AT2G24020', 'AT2G27290', 'AT2G40760', 'AT3G10130', 'AT3G10470', 'AT3G22690', 'AT3G26580', 'AT3G55330', 'AT3G57680', 'AT4G01050', 'AT4G20820', 'AT4G31560', 'AT4G35770', 'AT5G23890', 'AT5G42070', 'AT5G42765', 'AT5G52970', 'AT5G62720']	[19, 20]	28	2
152682	0.006	['AT1G14590', 'AT1G54580', 'AT2G40400', 'AT3G10470', 'AT3G15110', 'AT4G31560', 'AT5G03455', 'AT5G39830']	[32, 33, 34, 35, 36, 37]	8	6
186025	0.006	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G50250', 'AT1G50460', 'AT1G51110', 'AT1G52220', 'AT1G55370', 'AT1G74710', 'AT2G20270', 'AT2G24020', 'AT2G35040', 'AT2G42220', 'AT2G42975', 'AT3G15110', 'AT3G24590', 'AT3G46780', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G23890', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G23890', 'AT5G52970']	[45, 46, 47, 48]	28	4
87981	0.006	['AT1G14590', 'AT1G72640', 'AT2G01918', 'AT2G20270', 'AT2G27290', 'AT2G40100', 'AT4G04020', 'AT4G18370', 'AT4G24750', 'AT4G39960', 'AT5G02160', 'AT5G13120', 'AT5G15250', 'AT5G20140', 'AT5G39830', 'AT5G52780']	[19, 20, 21, 22, 23, 24]	16	6
87992	0.006	['AT1G14590', 'AT1G27510', 'AT1G55370', 'AT1G72640', 'AT2G27290', 'AT2G40100', 'AT4G04020', 'AT4G18370', 'AT4G24750', 'AT4G37925', 'AT5G02160', 'AT5G13120', 'AT5G15250', 'AT5G20140', 'AT5G39830', 'AT5G52780']	[19, 20, 21, 22, 23, 24]	16	6
88362	0.006	['AT1G06690', 'AT1G14590', 'AT1G17850', 'AT1G31180', 'AT1G66670', 'AT1G67280', 'AT1G74710', 'AT2G27290', 'AT2G40760', 'AT3G10130', 'AT3G10470', 'AT3G26580', 'AT3G55330', 'AT3G57680', 'AT4G35770', 'AT4G39960', 'AT5G23890', 'AT5G42070', 'AT5G42765', 'AT5G52970']	[19, 20, 21, 22, 23, 24]	20	6
153910	0.006	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G50250', 'AT1G52220', 'AT1G55370', 'AT2G20270', 'AT2G24020', 'AT2G35040', 'AT2G40760', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G24590', 'AT3G57680', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G24930', 'AT4G38380', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G23890', 'AT5G52970']	[32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43]	28	12
121529	0.006	['AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT2G24020', 'AT2G40760', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G35770', 'AT5G12470', 'AT5G16660', 'AT5G21430', 'AT5G23890', 'AT5G52970']	[24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]	28	14
121544	0.006	['AT1G06690', 'AT1G07510', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G42960', 'AT1G50250', 'AT2G22360', 'AT2G24020', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G35770', 'AT5G12470', 'AT5G16660', 'AT5G21430', 'AT5G23890', 'AT5G52970']	[24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]	28	14
88916	0.006	['AT1G14590', 'AT1G66670', 'AT1G72640', 'AT2G20270', 'AT2G27290', 'AT4G18370', 'AT5G39830']	[19, 20, 21, 22, 23, 24, 25, 26]	7	8
23940	0.006	['AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G29920', 'AT1G42960', 'AT1G52220', 'AT2G20270', 'AT2G22360', 'AT2G35040', 'AT2G37230', 'AT2G40760', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT4G20820', 'AT4G35770', 'AT5G12470', 'AT5G21430', 'AT5G42070', 'AT5G52970']	[8, 9, 10, 11, 12, 13]	24	6
23945	0.006	['AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G29920', 'AT1G42960', 'AT2G20270', 'AT2G22360', 'AT2G35040', 'AT2G37230', 'AT2G40760', 'AT2G42975', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT4G20820', 'AT4G35770', 'AT5G12470', 'AT5G21430', 'AT5G42070', 'AT5G52970']	[8, 9, 10, 11, 12, 13]	24	6
23954	0.006	['AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G17850', 'AT1G42960', 'AT1G52220', 'AT2G20270', 'AT2G22360', 'AT2G35040', 'AT2G37230', 'AT2G40760', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT4G20820', 'AT4G35770', 'AT5G12470', 'AT5G21430', 'AT5G42070', 'AT5G52970']	[8, 9, 10, 11, 12, 13]	24	6
23964	0.006	['AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G17850', 'AT1G42960', 'AT1G52220', 'AT2G20270', 'AT2G22360', 'AT2G35040', 'AT2G37230', 'AT2G40760', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT4G20820', 'AT4G35770', 'AT5G03455', 'AT5G12470', 'AT5G21430', 'AT5G42070', 'AT5G52970']	[8, 9, 10, 11, 12, 13]	24	6
