wid	startWindow	stopWindow	windowSize	geneSize	groupGenes
1306	13	19	6	32	['AT2G17630', 'AT2G01918', 'AT1G14150', 'AT2G18790', 'AT1G02560', 'AT1G80380', 'AT5G39830', 'AT2G29500', 'AT1G03160', 'AT5G42270', 'AT1G14345', 'AT4G37925', 'AT2G30695', 'AT2G37660', 'AT1G67700', 'AT1G03090', 'AT1G18730', 'AT4G33010', 'AT3G01440', 'AT5G52780', 'AT4G23890', 'AT5G01500', 'AT2G20260', 'AT3G08920', 'AT5G13120', 'AT5G15250', 'AT2G44990', 'AT3G15110', 'AT5G35170', 'AT2G41330', 'AT2G26800', 'AT2G29180']
33014	33	47	14	7	['AT2G37400', 'AT1G74070', 'AT1G16790', 'AT1G78915', 'AT1G54790', 'AT1G05385', 'AT1G03850']
4036	4	40	36	14	['AT2G37230', 'AT1G29920', 'AT1G23740', 'AT1G10170', 'AT4G13010', 'AT1G79230', 'AT4G20820', 'AT1G07510', 'AT1G50250', 'AT3G22690', 'AT5G12470', 'AT1G15820', 'AT3G15360', 'AT3G24590']
21017b	21	38	17	6	['AT4G13670', 'AT2G35040', 'AT2G20270', 'AT3G60370', 'AT1G42960', 'AT5G16660']
8011	8	19	11	4	['AT1G51110', 'AT1G15140', 'AT4G28025', 'AT1G79450']
605	6	11	5	25	['AT4G27700', 'AT1G14150', 'AT1G02560', 'AT5G39830', 'AT2G29500', 'AT1G03160', 'AT5G42270', 'AT1G14345', 'AT4G37925', 'AT1G72640', 'AT2G30695', 'AT1G74710', 'AT2G37660', 'AT1G67700', 'AT1G18730', 'AT3G01440', 'AT5G52780', 'AT2G20260', 'AT3G08920', 'AT5G13120', 'AT2G44990', 'AT3G15110', 'AT5G35170', 'AT2G41330', 'AT2G26800']
1904	19	23	4	4	['AT1G32500', 'AT3G19490', 'AT1G16880', 'AT2G04030']
32014	32	46	14	23	['AT3G46780', 'AT5G53170', 'AT1G75690', 'AT2G35040', 'AT2G42975', 'AT2G42220', 'AT4G16155', 'AT3G58010', 'AT4G38380', 'AT1G51350', 'AT5G16660', 'AT5G21430', 'AT1G50460', 'AT5G19500', 'AT3G28850', 'AT1G22020', 'AT2G22360', 'AT3G15840', 'AT3G25480', 'AT1G52220', 'AT5G16150', 'AT5G59250', 'AT1G22450']
2605	26	31	5	23	['AT2G17630', 'AT5G62720', 'AT1G27510', 'AT1G14150', 'AT2G18790', 'AT1G02560', 'AT2G29500', 'AT1G03160', 'AT1G14345', 'AT4G37925', 'AT2G30695', 'AT2G37660', 'AT1G67700', 'AT1G03090', 'AT1G80380', 'AT3G01440', 'AT4G23890', 'AT2G20260', 'AT3G08920', 'AT2G44990', 'AT3G47060', 'AT5G35170', 'AT2G29180']
3904a	39	43	4	18	['AT2G37230', 'AT1G20810', 'AT2G37400', 'AT1G21750', 'AT3G53560', 'AT1G74070', 'AT1G16790', 'AT1G54500', 'AT1G05385', 'AT1G78915', 'AT1G51110', 'AT1G54790', 'AT4G38100', 'AT1G65260', 'AT3G26080', 'AT4G28025', 'AT2G01140', 'AT1G03850']
13037a	13	50	37	4	['AT1G72640', 'AT1G55370', 'AT5G03455', 'AT4G24750']
32018	32	50	18	8	['AT2G29500', 'AT2G30695', 'AT2G20260', 'AT3G08920', 'AT1G67700', 'AT1G02560', 'AT1G16880', 'AT2G44990']
1019b	1	20	19	9	['AT3G10130', 'AT2G42975', 'AT1G10170', 'AT4G39730', 'AT4G01050', 'AT2G37230', 'AT1G23740', 'AT3G24590', 'AT4G01900']
35013	35	48	13	79	['AT2G17630', 'AT2G01918', 'AT2G40100', 'AT5G02160', 'AT4G31560', 'AT1G07510', 'AT4G20820', 'AT3G26580', 'AT1G27510', 'AT1G14150', 'AT1G12250', 'AT5G42070', 'AT1G54580', 'AT4G37925', 'AT5G13120', 'AT1G66670', 'AT4G24750', 'AT2G43010', 'AT5G39830', 'AT1G14590', 'AT3G10130', 'AT1G23740', 'AT1G10170', 'AT2G20270', 'AT4G35770', 'AT1G15140', 'AT3G60370', 'AT3G10470', 'AT1G50250', 'AT2G40760', 'AT1G54050', 'AT3G22690', 'AT4G01050', 'AT4G13670', 'AT4G39460', 'AT5G12470', 'AT1G80030', 'AT1G06690', 'AT5G23890', 'AT3G24590', 'AT1G17850', 'AT1G29920', 'AT5G42765', 'AT4G13010', 'AT1G74710', 'AT1G15820', 'AT2G37660', 'AT4G18370', 'AT1G42960', 'AT5G19370', 'AT1G18730', 'AT1G67280', 'AT2G27290', 'AT5G52780', 'AT4G23890', 'AT5G01500', 'AT4G01900', 'AT1G72640', 'AT2G30950', 'AT5G20140', 'AT1G55370', 'AT3G55330', 'AT1G79230', 'AT3G47060', 'AT2G24020', 'AT1G76760', 'AT4G39960', 'AT3G01440', 'AT4G04020', 'AT5G52970', 'AT5G15250', 'AT3G57680', 'AT3G15110', 'AT4G24930', 'AT5G35170', 'AT2G40400', 'AT1G31180', 'AT5G03455', 'AT2G26800']
104c	1	5	4	6	['AT1G21750', 'AT2G37400', 'AT1G20810', 'AT1G03090', 'AT2G21530', 'AT4G23890']
2903b	29	32	3	22	['AT3G46780', 'AT5G53170', 'AT1G75690', 'AT1G16790', 'AT4G27700', 'AT5G08050', 'AT2G26340', 'AT4G16155', 'AT3G28850', 'AT1G51350', 'AT1G54780', 'AT5G01220', 'AT3G15840', 'AT5G07020', 'AT1G22020', 'AT3G25480', 'AT3G21055', 'AT1G51110', 'AT5G59250', 'AT1G22450', 'AT1G03850', 'AT5G52440']
13016	13	29	16	6	['AT1G03160', 'AT1G67700', 'AT1G03090', 'AT1G80380', 'AT5G42270', 'AT1G14345']
4019c	4	23	19	35	['AT5G53170', 'AT1G07510', 'AT1G75690', 'AT3G58010', 'AT5G42070', 'AT2G42975', 'AT3G15360', 'AT1G23740', 'AT1G10170', 'AT1G50250', 'AT4G38380', 'AT3G22690', 'AT1G51350', 'AT5G16660', 'AT2G37230', 'AT4G20820', 'AT5G21430', 'AT1G56500', 'AT3G24590', 'AT1G29920', 'AT5G19500', 'AT4G39460', 'AT4G13010', 'AT3G28850', 'AT1G22020', 'AT1G15820', 'AT2G22360', 'AT4G39730', 'AT3G15840', 'AT5G12470', 'AT4G16155', 'AT1G79230', 'AT5G16150', 'AT5G59250', 'AT1G22450']
1104b	11	15	4	27	['AT2G17630', 'AT2G01918', 'AT1G14150', 'AT1G02560', 'AT5G39830', 'AT2G29500', 'AT1G03160', 'AT2G40100', 'AT5G42270', 'AT1G14345', 'AT4G37925', 'AT2G30695', 'AT2G37660', 'AT1G67700', 'AT1G18730', 'AT3G01440', 'AT5G52780', 'AT4G23890', 'AT5G01500', 'AT2G20260', 'AT5G13120', 'AT5G15250', 'AT2G44990', 'AT3G15110', 'AT5G35170', 'AT2G41330', 'AT2G26800']
15016	15	31	16	12	['AT5G53170', 'AT4G16155', 'AT3G28850', 'AT1G75690', 'AT1G22020', 'AT5G16660', 'AT1G42960', 'AT1G51350', 'AT5G59250', 'AT4G27700', 'AT1G22450', 'AT3G15840']
4042a	4	46	42	13	['AT1G29920', 'AT1G23740', 'AT1G10170', 'AT4G13010', 'AT1G79230', 'AT4G20820', 'AT1G07510', 'AT1G50250', 'AT3G22690', 'AT5G12470', 'AT1G15820', 'AT3G15360', 'AT3G24590']
24022	24	46	22	42	['AT1G15140', 'AT4G31560', 'AT1G07510', 'AT4G20820', 'AT5G42070', 'AT1G31180', 'AT3G15360', 'AT3G10130', 'AT1G23740', 'AT1G10170', 'AT4G35770', 'AT5G52970', 'AT1G50250', 'AT3G22690', 'AT4G01050', 'AT2G40760', 'AT4G39460', 'AT2G27290', 'AT4G01900', 'AT5G23890', 'AT3G24590', 'AT1G17850', 'AT1G29920', 'AT4G13010', 'AT1G15820', 'AT1G74710', 'AT1G67280', 'AT3G26580', 'AT1G66670', 'AT5G12470', 'AT1G06690', 'AT5G42765', 'AT1G72640', 'AT1G55370', 'AT3G55330', 'AT1G79230', 'AT2G24020', 'AT2G43010', 'AT4G24750', 'AT5G03455', 'AT3G57680', 'AT4G24930']
505c	5	10	5	20	['AT1G20810', 'AT3G53560', 'AT1G50450', 'AT1G21750', 'AT5G62720', 'AT1G74070', 'AT1G74880', 'AT1G27510', 'AT1G78915', 'AT1G03090', 'AT1G67840', 'AT1G54580', 'AT1G54790', 'AT2G21530', 'AT4G38100', 'AT1G65260', 'AT1G31180', 'AT2G01140', 'AT2G21160', 'AT2G37400']
1405	14	19	5	7	['AT1G20810', 'AT1G15140', 'AT1G79450', 'AT1G51110', 'AT5G53490', 'AT4G28025', 'AT1G05385']
1022d	1	23	22	12	['AT4G13670', 'AT3G55330', 'AT4G35770', 'AT1G52220', 'AT3G10470', 'AT5G52970', 'AT2G40760', 'AT3G57680', 'AT1G67280', 'AT3G26580', 'AT1G66670', 'AT1G17850']
10022	10	32	22	16	['AT1G14590', 'AT3G10130', 'AT3G55330', 'AT4G31560', 'AT4G35770', 'AT1G06690', 'AT5G52970', 'AT3G10470', 'AT4G01050', 'AT2G40760', 'AT3G57680', 'AT1G67280', 'AT3G26580', 'AT1G66670', 'AT4G01900', 'AT1G17850']
23020	23	43	20	4	['AT1G20810', 'AT3G26080', 'AT2G37230', 'AT3G53560']
2806	28	34	6	20	['AT5G39830', 'AT2G30950', 'AT5G20140', 'AT5G08540', 'AT5G02160', 'AT5G13120', 'AT1G76760', 'AT4G39960', 'AT1G54050', 'AT4G04020', 'AT1G12250', 'AT5G15250', 'AT1G54580', 'AT4G18370', 'AT3G15110', 'AT1G80030', 'AT1G18730', 'AT1G14590', 'AT5G01500', 'AT2G40400']
15020	15	35	20	10	['AT5G53170', 'AT4G16155', 'AT3G28850', 'AT1G75690', 'AT1G22020', 'AT1G51350', 'AT5G59250', 'AT4G27700', 'AT1G22450', 'AT3G15840']
907	9	16	7	14	['AT1G21750', 'AT2G37400', 'AT1G50450', 'AT3G53560', 'AT1G74880', 'AT1G54500', 'AT1G78915', 'AT1G67840', 'AT1G54580', 'AT2G21530', 'AT4G38100', 'AT1G65260', 'AT2G01140', 'AT2G21160']
8016	8	24	16	11	['AT2G30950', 'AT2G35040', 'AT1G55370', 'AT5G08540', 'AT2G20270', 'AT1G76760', 'AT4G24750', 'AT5G19370', 'AT1G12250', 'AT5G03455', 'AT1G80030']
404b	4	8	4	6	['AT3G01480', 'AT4G33520', 'AT1G73530', 'AT4G25050', 'AT1G16880', 'AT4G31390']
1607	16	23	7	46	['AT3G46780', 'AT5G53170', 'AT1G07510', 'AT1G75690', 'AT1G42960', 'AT5G42070', 'AT4G27700', 'AT2G42975', 'AT3G15360', 'AT1G50250', 'AT2G42220', 'AT1G23740', 'AT1G10170', 'AT3G60370', 'AT3G58010', 'AT4G38380', 'AT3G22690', 'AT1G51350', 'AT5G59250', 'AT2G37230', 'AT4G20820', 'AT5G21430', 'AT1G56500', 'AT1G50460', 'AT3G24590', 'AT1G29920', 'AT5G19500', 'AT4G39460', 'AT1G30510', 'AT4G13010', 'AT3G28850', 'AT1G22020', 'AT4G24930', 'AT1G15820', 'AT2G22360', 'AT4G39730', 'AT3G15840', 'AT3G25480', 'AT5G12470', 'AT4G16155', 'AT1G79230', 'AT2G24020', 'AT2G43010', 'AT5G16150', 'AT5G16660', 'AT1G22450']
206b	2	8	6	5	['AT3G01480', 'AT1G73530', 'AT4G33520', 'AT4G31390', 'AT4G25050']
2509a	25	34	9	72	['AT1G20810', 'AT4G13670', 'AT1G15140', 'AT2G42975', 'AT4G31560', 'AT1G07510', 'AT1G54500', 'AT1G42960', 'AT5G19500', 'AT5G42070', 'AT1G31180', 'AT1G79450', 'AT4G28025', 'AT2G43010', 'AT1G50250', 'AT3G15360', 'AT2G42220', 'AT3G10130', 'AT1G23740', 'AT1G10170', 'AT2G20270', 'AT4G35770', 'AT3G53560', 'AT3G60370', 'AT3G10470', 'AT3G58010', 'AT4G38380', 'AT3G22690', 'AT4G01050', 'AT2G40760', 'AT5G53490', 'AT2G37230', 'AT4G20820', 'AT5G21430', 'AT2G27290', 'AT1G56500', 'AT1G50460', 'AT5G23890', 'AT3G24590', 'AT1G17850', 'AT1G29920', 'AT2G35040', 'AT4G39460', 'AT1G30510', 'AT4G13010', 'AT2G24020', 'AT1G74070', 'AT1G15820', 'AT2G22360', 'AT4G39730', 'AT1G74710', 'AT1G67280', 'AT3G26580', 'AT1G66670', 'AT3G26080', 'AT5G12470', 'AT4G01900', 'AT2G21160', 'AT5G42765', 'AT1G72640', 'AT1G55370', 'AT3G55330', 'AT1G79230', 'AT1G52220', 'AT4G24750', 'AT5G52970', 'AT5G16150', 'AT5G16660', 'AT3G57680', 'AT1G06690', 'AT4G24930', 'AT5G03455']
2606	26	32	6	5	['AT3G46610', 'AT1G73530', 'AT1G03600', 'AT4G31390', 'AT4G25050']
1904a	19	23	4	7	['AT2G26340', 'AT1G54780', 'AT3G21055', 'AT5G07020', 'AT5G08050', 'AT1G65230', 'AT5G01220']
20020a	20	40	20	23	['AT1G20810', 'AT1G07510', 'AT4G20820', 'AT3G15360', 'AT1G23740', 'AT2G21160', 'AT1G50250', 'AT3G22690', 'AT5G53490', 'AT5G12470', 'AT3G24590', 'AT1G29920', 'AT1G30510', 'AT4G13010', 'AT2G24020', 'AT1G15820', 'AT2G37230', 'AT1G10170', 'AT1G15140', 'AT1G79230', 'AT1G79450', 'AT2G43010', 'AT4G24930']
8042	8	50	42	8	['AT2G42220', 'AT5G19500', 'AT2G42975', 'AT3G58010', 'AT4G38380', 'AT5G16150', 'AT5G21430', 'AT1G50460']
25023	25	48	23	45	['AT4G13670', 'AT1G15140', 'AT4G31560', 'AT1G07510', 'AT4G20820', 'AT1G42960', 'AT5G42070', 'AT1G31180', 'AT2G43010', 'AT3G10130', 'AT1G23740', 'AT1G10170', 'AT2G20270', 'AT4G35770', 'AT3G60370', 'AT5G52970', 'AT1G50250', 'AT3G22690', 'AT4G01050', 'AT2G40760', 'AT4G39460', 'AT2G27290', 'AT1G06690', 'AT5G23890', 'AT3G24590', 'AT1G17850', 'AT1G29920', 'AT4G13010', 'AT1G15820', 'AT1G74710', 'AT1G67280', 'AT3G26580', 'AT1G66670', 'AT5G12470', 'AT4G01900', 'AT5G42765', 'AT1G72640', 'AT1G55370', 'AT3G55330', 'AT1G79230', 'AT2G24020', 'AT4G24750', 'AT5G03455', 'AT3G57680', 'AT4G24930']
3905b	39	44	5	15	['AT1G20810', 'AT2G37400', 'AT1G21750', 'AT3G53560', 'AT1G74070', 'AT1G16790', 'AT1G54500', 'AT1G05385', 'AT1G78915', 'AT1G54790', 'AT4G38100', 'AT1G65260', 'AT4G28025', 'AT2G01140', 'AT1G03850']
6011	6	17	11	19	['AT2G30950', 'AT5G20140', 'AT1G55370', 'AT5G42765', 'AT2G20270', 'AT3G60370', 'AT1G76760', 'AT4G39960', 'AT4G18370', 'AT4G04020', 'AT5G19370', 'AT1G12250', 'AT2G35040', 'AT2G27290', 'AT1G80030', 'AT4G24750', 'AT5G23890', 'AT5G03455', 'AT5G52440']
20012	20	32	12	34	['AT1G20810', 'AT2G42975', 'AT1G07510', 'AT3G58010', 'AT1G54580', 'AT4G28025', 'AT3G15360', 'AT2G42220', 'AT1G23740', 'AT1G10170', 'AT1G50250', 'AT4G38380', 'AT3G22690', 'AT5G53490', 'AT2G37230', 'AT4G20820', 'AT5G21430', 'AT1G50460', 'AT3G24590', 'AT1G29920', 'AT5G19500', 'AT1G30510', 'AT4G13010', 'AT2G24020', 'AT4G24930', 'AT1G15820', 'AT5G12470', 'AT2G21160', 'AT1G15140', 'AT1G79230', 'AT1G79450', 'AT2G43010', 'AT5G16150', 'AT1G54500']
9013	9	22	13	5	['AT1G21750', 'AT1G54500', 'AT2G37400', 'AT2G21160', 'AT3G53560']
28022a	28	50	22	12	['AT5G39830', 'AT2G30950', 'AT5G20140', 'AT1G76760', 'AT4G39960', 'AT4G18370', 'AT4G04020', 'AT1G12250', 'AT5G15250', 'AT3G15110', 'AT1G80030', 'AT5G01500']
2805a	28	33	5	20	['AT2G26340', 'AT5G01220', 'AT3G46780', 'AT5G53170', 'AT3G21055', 'AT3G28850', 'AT1G75690', 'AT1G22020', 'AT5G08050', 'AT1G51110', 'AT1G51350', 'AT5G59250', 'AT4G27700', 'AT3G25480', 'AT1G22450', 'AT3G15840', 'AT5G52440', 'AT1G16790', 'AT1G03850', 'AT4G16155']
8018	8	26	18	9	['AT2G30950', 'AT1G55370', 'AT5G08540', 'AT1G76760', 'AT4G24750', 'AT5G19370', 'AT1G12250', 'AT5G03455', 'AT1G80030']
12013	12	25	13	16	['AT2G17630', 'AT5G39830', 'AT2G29500', 'AT2G30695', 'AT2G20260', 'AT1G03160', 'AT3G08920', 'AT2G37660', 'AT1G67700', 'AT1G80380', 'AT5G42270', 'AT3G15110', 'AT1G14345', 'AT1G02560', 'AT5G01500', 'AT2G44990']
507	5	12	7	77	['AT2G17630', 'AT4G13670', 'AT2G40100', 'AT5G53170', 'AT1G07510', 'AT1G75690', 'AT3G26580', 'AT3G10470', 'AT1G12250', 'AT5G19500', 'AT5G42070', 'AT2G42975', 'AT3G15360', 'AT1G50250', 'AT5G59250', 'AT3G10130', 'AT1G23740', 'AT1G10170', 'AT2G20270', 'AT4G35770', 'AT3G60370', 'AT5G52970', 'AT3G58010', 'AT4G38380', 'AT1G54050', 'AT3G22690', 'AT4G01050', 'AT1G51350', 'AT5G16660', 'AT5G12470', 'AT4G20820', 'AT5G21430', 'AT1G80030', 'AT1G56500', 'AT4G01900', 'AT5G23890', 'AT3G24590', 'AT1G17850', 'AT2G37230', 'AT1G29920', 'AT2G35040', 'AT4G39460', 'AT4G13010', 'AT3G28850', 'AT1G22020', 'AT5G01220', 'AT1G15820', 'AT5G42765', 'AT2G22360', 'AT4G39730', 'AT5G19370', 'AT3G15840', 'AT1G15140', 'AT1G67280', 'AT2G27290', 'AT2G40760', 'AT1G66670', 'AT4G19830', 'AT5G01500', 'AT4G16155', 'AT2G30950', 'AT5G20140', 'AT1G55370', 'AT3G55330', 'AT1G79230', 'AT1G52220', 'AT1G76760', 'AT4G39960', 'AT4G04020', 'AT1G51110', 'AT5G16150', 'AT5G15250', 'AT3G57680', 'AT1G22450', 'AT5G52440', 'AT5G03455', 'AT2G40400']
10013b	10	23	13	18	['AT4G13670', 'AT3G10130', 'AT3G55330', 'AT4G31560', 'AT4G35770', 'AT1G06690', 'AT1G52220', 'AT3G10470', 'AT5G52970', 'AT4G01050', 'AT2G40760', 'AT3G57680', 'AT1G67280', 'AT3G26580', 'AT1G66670', 'AT4G01900', 'AT1G14590', 'AT1G17850']
4703c	47	50	3	5	['AT3G01480', 'AT1G73530', 'AT1G03600', 'AT4G31390', 'AT4G25050']
409	4	13	9	17	['AT1G20810', 'AT2G37400', 'AT1G50450', 'AT1G21750', 'AT5G62720', 'AT1G74070', 'AT1G74880', 'AT1G27510', 'AT1G78915', 'AT1G03090', 'AT1G67840', 'AT1G54580', 'AT2G21530', 'AT4G38100', 'AT1G65260', 'AT2G01140', 'AT2G21160']
10024	10	34	24	15	['AT3G10470', 'AT3G10130', 'AT3G55330', 'AT4G31560', 'AT4G35770', 'AT1G06690', 'AT5G52970', 'AT4G01050', 'AT2G40760', 'AT3G57680', 'AT1G67280', 'AT3G26580', 'AT1G66670', 'AT4G01900', 'AT1G17850']
4014	4	18	14	7	['AT1G21750', 'AT2G37400', 'AT1G78915', 'AT1G54580', 'AT1G65260', 'AT2G01140', 'AT2G21160']
6040	6	46	40	14	['AT1G29920', 'AT1G23740', 'AT1G10170', 'AT4G13010', 'AT1G79230', 'AT4G20820', 'AT1G07510', 'AT1G50250', 'AT3G22690', 'AT5G12470', 'AT4G24930', 'AT1G15820', 'AT3G15360', 'AT3G24590']
26014	26	40	14	10	['AT2G29500', 'AT2G30695', 'AT2G20260', 'AT1G03160', 'AT3G08920', 'AT1G67700', 'AT1G03090', 'AT1G02560', 'AT1G14345', 'AT2G44990']
15035	15	50	35	5	['AT4G23890', 'AT3G47060', 'AT4G37925', 'AT3G01440', 'AT1G14150']
506a	5	11	6	9	['AT2G42220', 'AT3G46780', 'AT5G08540', 'AT5G07020', 'AT1G16790', 'AT3G25480', 'AT1G54780', 'AT4G23890', 'AT4G28025']
2103	21	24	3	10	['AT1G21750', 'AT2G37400', 'AT3G53560', 'AT1G74070', 'AT1G16790', 'AT1G51110', 'AT1G54790', 'AT3G26080', 'AT1G05385', 'AT1G03850']
2021	2	23	21	12	['AT2G30950', 'AT5G20140', 'AT1G55370', 'AT2G20270', 'AT5G42765', 'AT4G04020', 'AT5G19370', 'AT1G12250', 'AT2G35040', 'AT2G27290', 'AT1G80030', 'AT5G03455']
609a	6	15	9	4	['AT4G19830', 'AT5G02160', 'AT1G54050', 'AT2G40400']
508	5	13	8	19	['AT1G20810', 'AT3G53560', 'AT1G50450', 'AT1G21750', 'AT5G62720', 'AT1G74070', 'AT1G74880', 'AT1G27510', 'AT1G78915', 'AT1G03090', 'AT1G67840', 'AT1G54580', 'AT1G54790', 'AT2G21530', 'AT4G38100', 'AT1G65260', 'AT2G01140', 'AT2G21160', 'AT2G37400']
7013	7	20	13	57	['AT4G13670', 'AT5G53170', 'AT1G07510', 'AT1G75690', 'AT1G42960', 'AT5G42070', 'AT2G42975', 'AT3G15360', 'AT1G50250', 'AT1G14590', 'AT3G10130', 'AT1G23740', 'AT1G10170', 'AT4G35770', 'AT2G24020', 'AT1G06690', 'AT3G10470', 'AT3G58010', 'AT4G38380', 'AT3G22690', 'AT4G01050', 'AT1G51350', 'AT5G16660', 'AT2G37230', 'AT4G20820', 'AT5G21430', 'AT1G56500', 'AT1G50460', 'AT3G24590', 'AT1G17850', 'AT1G29920', 'AT5G19500', 'AT4G39460', 'AT1G30510', 'AT4G13010', 'AT3G28850', 'AT1G22020', 'AT4G24930', 'AT1G15820', 'AT2G22360', 'AT4G39730', 'AT3G15840', 'AT1G67280', 'AT3G26580', 'AT1G66670', 'AT5G12470', 'AT4G16155', 'AT3G55330', 'AT1G79230', 'AT1G52220', 'AT2G40760', 'AT5G52970', 'AT5G16150', 'AT5G59250', 'AT3G57680', 'AT1G22450', 'AT4G01900']
33015a	33	48	15	28	['AT2G17630', 'AT2G01918', 'AT5G02160', 'AT1G27510', 'AT1G14150', 'AT4G39960', 'AT5G39830', 'AT2G40100', 'AT1G80030', 'AT3G10470', 'AT2G37660', 'AT4G18370', 'AT5G19370', 'AT3G01440', 'AT4G37925', 'AT5G52780', 'AT4G23890', 'AT5G01500', 'AT2G30950', 'AT5G20140', 'AT3G47060', 'AT1G76760', 'AT1G12250', 'AT4G04020', 'AT5G15250', 'AT3G15110', 'AT5G35170', 'AT2G26800']
103e	1	4	3	8	['AT2G26550', 'AT5G07020', 'AT1G79040', 'AT1G44575', 'AT3G56040', 'AT3G46610', 'AT1G71500', 'AT1G65230']
16016a	16	32	16	12	['AT5G39830', 'AT1G55370', 'AT5G08540', 'AT1G52220', 'AT1G76760', 'AT4G24750', 'AT1G12250', 'AT5G03455', 'AT3G15110', 'AT1G80030', 'AT1G72640', 'AT2G40400']
4307a	43	50	7	116	['AT2G17630', 'AT4G13670', 'AT1G07510', 'AT1G75690', 'AT3G10470', 'AT1G14150', 'AT2G18790', 'AT2G43010', 'AT2G42220', 'AT1G23740', 'AT4G16155', 'AT1G03160', 'AT4G35770', 'AT1G50250', 'AT4G38380', 'AT2G40100', 'AT4G27700', 'AT4G37925', 'AT1G29920', 'AT5G19500', 'AT2G30695', 'AT4G13010', 'AT5G42765', 'AT1G15140', 'AT1G67280', 'AT4G23890', 'AT1G06690', 'AT2G30950', 'AT5G20140', 'AT2G20260', 'AT4G39960', 'AT2G40760', 'AT5G52440', 'AT3G46780', 'AT4G31560', 'AT4G20820', 'AT5G42070', 'AT5G39830', 'AT2G29500', 'AT2G20270', 'AT3G22690', 'AT1G56500', 'AT1G17850', 'AT3G28850', 'AT4G24930', 'AT2G37660', 'AT4G18370', 'AT5G19370', 'AT1G74710', 'AT1G66670', 'AT1G10170', 'AT5G08540', 'AT3G55330', 'AT1G79230', 'AT3G47060', 'AT5G13120', 'AT5G16150', 'AT5G59250', 'AT2G29180', 'AT2G26800', 'AT2G01918', 'AT5G52970', 'AT1G27510', 'AT1G12250', 'AT1G54580', 'AT2G42975', 'AT3G10130', 'AT3G21055', 'AT3G60370', 'AT1G54050', 'AT4G01050', 'AT5G53490', 'AT5G21430', 'AT1G80030', 'AT4G01900', 'AT3G24590', 'AT1G15820', 'AT2G22360', 'AT1G18730', 'AT3G26580', 'AT5G01500', 'AT1G14590', 'AT1G72640', 'AT3G08920', 'AT1G52220', 'AT4G04020', 'AT1G51110', 'AT5G16660', 'AT2G44990', 'AT3G15110', 'AT1G22450', 'AT1G32500', 'AT1G16880', 'AT5G53170', 'AT1G42960', 'AT1G02560', 'AT3G58010', 'AT1G51350', 'AT4G39460', 'AT1G14345', 'AT2G27290', 'AT1G50460', 'AT5G23890', 'AT2G35040', 'AT1G22020', 'AT1G67700', 'AT5G03455', 'AT5G52780', 'AT5G12470', 'AT1G55370', 'AT2G24020', 'AT1G76760', 'AT4G24750', 'AT5G15250', 'AT3G57680', 'AT3G01440']
21029a	21	50	29	34	['AT4G31560', 'AT1G07510', 'AT4G20820', 'AT2G43010', 'AT3G10130', 'AT1G23740', 'AT1G10170', 'AT4G35770', 'AT5G52970', 'AT1G50250', 'AT3G22690', 'AT4G01050', 'AT2G40760', 'AT2G27290', 'AT4G01900', 'AT5G23890', 'AT3G24590', 'AT1G17850', 'AT1G29920', 'AT4G13010', 'AT1G15820', 'AT1G74710', 'AT1G67280', 'AT3G26580', 'AT1G66670', 'AT5G12470', 'AT1G06690', 'AT5G42765', 'AT1G15140', 'AT3G55330', 'AT1G79230', 'AT2G24020', 'AT3G57680', 'AT4G24930']
1503b	15	18	3	11	['AT3G14420', 'AT4G36810', 'AT2G41680', 'AT3G47450', 'AT4G25910', 'AT3G19490', 'AT2G04030', 'AT1G32500', 'AT3G17830', 'AT1G16880', 'AT2G26360']
