term_id	sign_score	annotation_gene	start_time	end_time	geneSize	timeSize
162432	0.002	['AT1G14590', 'AT1G54580', 'AT2G01918', 'AT2G30950', 'AT2G40400', 'AT3G10470', 'AT3G15110', 'AT4G04020', 'AT4G18370', 'AT4G31560', 'AT5G03455', 'AT5G15250', 'AT5G20140', 'AT5G39830', 'AT5G52780']	84	95	15	12
98173	0.002	['AT1G06690', 'AT1G55370', 'AT1G67280', 'AT1G74710', 'AT2G27290', 'AT2G40760', 'AT3G10130', 'AT3G26580', 'AT3G55330', 'AT3G57680', 'AT4G35770']	69	99	11	31
1953	0.002	['AT1G07510', 'AT1G15820', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT4G13670', 'AT5G12470', 'AT5G52970']	49	111	8	63
186566	0.002	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15140', 'AT1G15820', 'AT1G17850', 'AT1G29920', 'AT1G42960', 'AT1G55370', 'AT1G67280', 'AT1G74710', 'AT2G20270', 'AT2G27290', 'AT2G40760', 'AT2G43010', 'AT3G15110', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT3G58010', 'AT3G60370', 'AT4G13670', 'AT4G20820', 'AT4G35770', 'AT4G38380', 'AT4G39460', 'AT5G12470', 'AT5G13120', 'AT5G16150', 'AT5G16660', 'AT5G52970']	94	110	31	17
5822	0.002	['AT1G07510', 'AT1G15820', 'AT1G17850', 'AT1G29920', 'AT1G50250', 'AT1G79230', 'AT2G20270', 'AT2G22360', 'AT2G37230', 'AT2G40760', 'AT2G42975', 'AT3G10130', 'AT3G10470', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G35770', 'AT5G03455', 'AT5G12470', 'AT5G16150', 'AT5G20140', 'AT5G21430', 'AT5G42070', 'AT5G52970', 'AT5G53170']	52	68	31	17
5841	0.002	['AT1G07510', 'AT1G15820', 'AT1G17850', 'AT1G29920', 'AT1G50250', 'AT1G79230', 'AT2G20270', 'AT2G22360', 'AT2G37230', 'AT2G40760', 'AT2G42975', 'AT3G10470', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G35770', 'AT4G39460', 'AT5G03455', 'AT5G12470', 'AT5G16150', 'AT5G20140', 'AT5G21430', 'AT5G42070', 'AT5G52970', 'AT5G53170']	52	68	31	17
186556	0.002	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15140', 'AT1G15820', 'AT1G17850', 'AT1G29920', 'AT1G42960', 'AT1G55370', 'AT1G67280', 'AT1G74710', 'AT2G20270', 'AT2G24020', 'AT2G27290', 'AT2G40760', 'AT2G43010', 'AT3G15110', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT3G58010', 'AT3G60370', 'AT4G13670', 'AT4G20820', 'AT4G35770', 'AT4G38380', 'AT5G12470', 'AT5G13120', 'AT5G16150', 'AT5G16660', 'AT5G52970']	94	110	31	17
124222	0.002	['AT1G50250', 'AT2G22360', 'AT2G24020', 'AT3G58010', 'AT4G13010', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G21430']	73	110	9	38
124344	0.002	['AT2G20270', 'AT3G55330', 'AT3G57680', 'AT5G42070', 'AT1G06690', 'AT4G35770', 'AT3G22690', 'AT1G23740', 'AT1G10170', 'AT4G01900', 'AT4G20820', 'AT4G28025', 'AT3G10130', 'AT2G21160', 'AT1G66670', 'AT2G40760', 'AT3G26080', 'AT1G79230', 'AT1G79450', 'AT4G24930', 'AT2G43010', 'AT1G29920', 'AT1G15820', 'AT1G30510', 'AT5G23890', 'AT1G55370', 'AT1G74710', 'AT5G42765', 'AT4G31560', 'AT1G31180', 'AT2G40400', 'AT1G67280', 'AT3G26580', 'AT1G72640', 'AT3G24590', 'AT4G24750', 'AT2G37230']	74	83	37	10
164292	0.002	['AT1G02560', 'AT1G12250', 'AT2G17630', 'AT2G20260', 'AT2G29500', 'AT2G44990', 'AT5G01500', 'AT5G19370']	84	105	8	22
166451	0.002	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G50250', 'AT1G52220', 'AT1G55370', 'AT1G74710', 'AT1G79230', 'AT2G20270', 'AT2G22360', 'AT2G24020', 'AT2G40760', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G57680', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G24930', 'AT4G38380', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G23890', 'AT5G35170', 'AT5G52970']	85	99	36	15
166452	0.002	['AT1G06690', 'AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G50250', 'AT1G52220', 'AT1G55370', 'AT1G74710', 'AT1G79230', 'AT2G20270', 'AT2G22360', 'AT2G24020', 'AT2G40760', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G57680', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G24930', 'AT4G38380', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G21430', 'AT5G23890', 'AT5G35170', 'AT5G52970']	85	99	36	15
44661	0.002	['AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G42960', 'AT1G50250', 'AT2G24020', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G58010', 'AT4G13010', 'AT4G38380', 'AT5G12470', 'AT5G16660']	61	73	14	13
6428	0.002	['AT1G17850', 'AT1G66670', 'AT1G67280', 'AT2G40760', 'AT3G10130', 'AT3G10470', 'AT3G26580', 'AT4G35770']	52	73	8	22
72177	0.002	['AT1G17850', 'AT1G66670', 'AT1G67280', 'AT2G27290', 'AT3G26580', 'AT5G23890', 'AT5G42765']	65	89	7	25
6756	0.002	['AT1G07510', 'AT1G15820', 'AT1G52220', 'AT2G22360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT4G35770', 'AT5G21430', 'AT5G42070', 'AT5G52970']	52	76	14	25
99911	0.002	['AT1G06690', 'AT1G55370', 'AT1G74710', 'AT2G40760', 'AT3G55330', 'AT3G57680', 'AT4G35770', 'AT5G52970']	69	111	8	43
108331	0.002	['AT1G06690', 'AT1G10170', 'AT1G17850', 'AT1G23740', 'AT1G31180', 'AT1G54580', 'AT1G55370', 'AT1G66670', 'AT1G67280', 'AT1G74710', 'AT2G27290', 'AT2G40760', 'AT3G10130', 'AT3G22690', 'AT3G26580', 'AT3G55330', 'AT3G57680', 'AT4G01050', 'AT4G01900', 'AT4G31560', 'AT4G35770', 'AT5G23890', 'AT5G42070', 'AT5G42765']	71	85	24	15
108358	0.002	['AT1G06690', 'AT1G10170', 'AT1G17850', 'AT1G23740', 'AT1G31180', 'AT1G55370', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT1G74710', 'AT2G24020', 'AT2G27290', 'AT2G40760', 'AT3G10130', 'AT3G22690', 'AT3G26580', 'AT3G55330', 'AT3G57680', 'AT4G01050', 'AT4G31560', 'AT4G35770', 'AT5G23890', 'AT5G42070', 'AT5G42765']	71	85	24	15
108366	0.002	['AT1G06690', 'AT1G10170', 'AT1G17850', 'AT1G23740', 'AT1G31180', 'AT1G54580', 'AT1G55370', 'AT1G66670', 'AT1G67280', 'AT1G74710', 'AT2G24020', 'AT2G27290', 'AT2G40760', 'AT3G10130', 'AT3G22690', 'AT3G26580', 'AT3G55330', 'AT3G57680', 'AT4G01050', 'AT4G31560', 'AT4G35770', 'AT5G23890', 'AT5G42070', 'AT5G42765']	71	85	24	15
77830	0.002	['AT1G07510', 'AT1G15820', 'AT1G29920', 'AT1G50250', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G24590', 'AT4G13010', 'AT4G39730', 'AT5G12470', 'AT5G16660']	66	94	12	29
77844	0.002	['AT1G15820', 'AT1G29920', 'AT1G50250', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G24590', 'AT4G13010', 'AT4G38380', 'AT4G39730', 'AT5G12470', 'AT5G16660']	66	94	12	29
77858	0.002	['AT1G50250', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G58010', 'AT4G13010', 'AT4G38380', 'AT4G39460', 'AT4G39730', 'AT5G12470', 'AT5G16150', 'AT5G16660']	66	94	12	29
80787	0.002	['AT1G50250', 'AT1G50460', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G58010', 'AT4G13010', 'AT4G38380', 'AT4G39460', 'AT4G39730', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G19500']	67	79	14	13
146559	0.002	['AT1G14150', 'AT1G76760', 'AT2G26800', 'AT2G30950', 'AT2G40100', 'AT3G01440', 'AT3G47060', 'AT4G23890']	79	100	8	22
16941	0.002	['AT1G76760', 'AT2G27290', 'AT2G30950', 'AT4G04020', 'AT4G39960', 'AT5G20140', 'AT5G23890']	55	79	7	25
16946	0.002	['AT1G76760', 'AT2G27290', 'AT2G30950', 'AT2G40400', 'AT4G04020', 'AT4G39960', 'AT5G23890']	55	79	7	25
35694	0.002	['AT1G72640', 'AT1G76760', 'AT2G27290', 'AT2G30950', 'AT2G40400', 'AT4G04020', 'AT4G18370', 'AT5G02160']	59	80	8	22
135887	0.002	['AT1G14150', 'AT2G26800', 'AT2G40100', 'AT3G01440', 'AT3G47060', 'AT4G23890', 'AT4G37925']	76	100	7	25
188842	0.002	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G22020', 'AT1G50250', 'AT1G50460', 'AT1G51110', 'AT1G51350', 'AT1G52220', 'AT1G74710', 'AT1G75690', 'AT2G20270', 'AT2G22360', 'AT2G24020', 'AT2G35040', 'AT2G42220', 'AT3G15110', 'AT3G28850', 'AT3G46780', 'AT4G13010', 'AT4G16155', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G52970', 'AT5G59250']	98	110	28	13
18994	0.002	['AT1G07510', 'AT1G15820', 'AT1G29920', 'AT4G13010', 'AT5G12470', 'AT5G16660']	55	111	6	57
18998	0.002	['AT3G58010', 'AT4G13010', 'AT4G38380', 'AT5G12470', 'AT5G16660', 'AT5G19500']	55	111	6	57
18999	0.002	['AT3G58010', 'AT4G13010', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500']	55	111	6	57
186032	0.002	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G50250', 'AT1G51110', 'AT1G51350', 'AT1G52220', 'AT1G55370', 'AT1G74710', 'AT2G20270', 'AT2G24020', 'AT2G35040', 'AT2G42975', 'AT2G43010', 'AT3G24590', 'AT3G28850', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G16155', 'AT4G38380', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G23890', 'AT5G52970']	94	106	28	13
87881	0.002	['AT1G12250', 'AT1G14150', 'AT2G17630', 'AT2G20260', 'AT2G30950', 'AT2G40400', 'AT2G44990', 'AT3G15110', 'AT5G03455', 'AT5G08540', 'AT5G13120', 'AT5G20140']	68	82	12	15
90086	0.002	['AT1G17850', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT1G74710', 'AT2G27290', 'AT3G26580']	68	92	7	25
125288	0.002	['AT1G17850', 'AT1G31180', 'AT1G54050', 'AT1G54580', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT2G27290', 'AT2G40400', 'AT4G01050', 'AT4G01900', 'AT5G03455']	74	88	12	15
108368	0.002	['AT1G06690', 'AT1G10170', 'AT1G17850', 'AT1G23740', 'AT1G31180', 'AT1G55370', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT1G74710', 'AT2G27290', 'AT2G40760', 'AT3G10130', 'AT3G22690', 'AT3G26580', 'AT3G55330', 'AT3G57680', 'AT4G01050', 'AT4G01900', 'AT4G31560', 'AT4G35770', 'AT5G23890', 'AT5G42070', 'AT5G42765']	71	85	24	15
184931	0.002	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G50250', 'AT1G52220', 'AT1G55370', 'AT1G74710', 'AT2G20270', 'AT2G24020', 'AT2G35040', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G24590', 'AT3G57680', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G20820', 'AT4G24930', 'AT4G38380', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G23890', 'AT5G52970']	93	105	28	13
184935	0.002	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G50250', 'AT1G52220', 'AT1G55370', 'AT1G74710', 'AT2G20270', 'AT2G24020', 'AT2G35040', 'AT2G42975', 'AT2G43010', 'AT3G24590', 'AT3G57680', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G13670', 'AT4G20820', 'AT4G24930', 'AT4G38380', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G23890', 'AT5G52970']	93	105	28	13
28654	0.002	['AT1G22020', 'AT1G51350', 'AT1G56500', 'AT1G75690', 'AT3G25480', 'AT3G28850', 'AT3G58010', 'AT4G38380', 'AT4G39460', 'AT4G39730', 'AT5G08540', 'AT5G16150', 'AT5G19500', 'AT5G59250']	58	70	14	13
28656	0.002	['AT1G22020', 'AT1G23740', 'AT1G56500', 'AT1G75690', 'AT3G25480', 'AT3G28850', 'AT3G58010', 'AT4G38380', 'AT4G39460', 'AT4G39730', 'AT5G08540', 'AT5G16150', 'AT5G19500', 'AT5G59250']	58	70	14	13
95218	0.002	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G31180', 'AT1G67280', 'AT1G79230', 'AT2G24020', 'AT2G37230', 'AT2G40760', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G26580', 'AT3G55330', 'AT3G57680', 'AT4G20820', 'AT4G31560', 'AT5G42765', 'AT5G52970']	69	83	24	15
128227	0.002	['AT1G06690', 'AT1G10170', 'AT1G67280', 'AT1G72640', 'AT2G27290', 'AT3G10130', 'AT3G22690', 'AT3G26580', 'AT3G55330', 'AT4G01900', 'AT4G24750', 'AT4G35770']	74	102	12	29
185261	0.002	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G50250', 'AT1G52220', 'AT1G55370', 'AT1G74710', 'AT2G20270', 'AT2G24020', 'AT2G35040', 'AT2G42975', 'AT2G43010', 'AT3G24590', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G20820', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G23890', 'AT5G52970']	93	107	24	15
30376	0.002	['AT1G76760', 'AT2G27290', 'AT2G30950', 'AT4G04020', 'AT4G18370', 'AT4G39960', 'AT5G02160', 'AT5G23890']	58	79	8	22
125291	0.002	['AT1G17850', 'AT1G31180', 'AT1G54050', 'AT1G54580', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT2G27290', 'AT2G40400', 'AT4G01050', 'AT5G03455', 'AT5G39830']	74	88	12	15
162097	0.002	['AT3G47060', 'AT4G04020', 'AT4G18370', 'AT5G15250', 'AT5G20140', 'AT5G39830']	83	111	6	29
77592	0.002	['AT1G50250', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G58010', 'AT4G13010', 'AT4G38380', 'AT4G39460', 'AT4G39730', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G19500']	66	92	13	27
44954	0.002	['AT1G06690', 'AT1G17850', 'AT1G52220', 'AT2G22360', 'AT2G40760', 'AT3G10130', 'AT3G22690', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT4G35770', 'AT5G08540', 'AT5G42070']	61	74	13	14
183628	0.002	['AT1G14150', 'AT1G18730', 'AT1G54580', 'AT1G76760', 'AT2G26800', 'AT3G01440', 'AT3G10470', 'AT3G26580', 'AT3G47060', 'AT4G04020', 'AT4G18370', 'AT4G31560', 'AT5G42070']	92	105	13	14
183709	0.002	['AT1G06690', 'AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G29920', 'AT1G50250', 'AT1G55370', 'AT1G74710', 'AT2G20270', 'AT2G24020', 'AT2G35040', 'AT2G40760', 'AT2G42975', 'AT2G43010', 'AT3G22690', 'AT3G24590', 'AT3G57680', 'AT3G60370', 'AT4G13670', 'AT4G20820', 'AT4G24930', 'AT4G38380', 'AT5G12470', 'AT5G16660', 'AT5G23890', 'AT5G52970']	92	105	26	14
112784	0.002	['AT1G06690', 'AT1G10170', 'AT1G15820', 'AT1G29920', 'AT1G55370', 'AT1G74710', 'AT2G40760', 'AT3G22690', 'AT3G55330', 'AT3G57680', 'AT4G20820', 'AT4G35770', 'AT5G52970']	71	110	13	40
188484	0.002	['AT1G12250', 'AT1G14150', 'AT1G80030', 'AT2G17630', 'AT2G26800', 'AT2G37660', 'AT2G40100', 'AT3G26580', 'AT4G04020', 'AT4G18370', 'AT4G37925', 'AT5G19370', 'AT5G42070']	97	110	13	14
94646	0.002	['AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G31180', 'AT1G50250', 'AT1G79230', 'AT2G22360', 'AT2G24020', 'AT2G37230', 'AT2G42975', 'AT2G43010', 'AT3G10130', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT4G01900', 'AT4G20820', 'AT4G24930', 'AT5G12470', 'AT5G21430', 'AT5G52970']	69	82	26	14
94649	0.002	['AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G50250', 'AT1G79230', 'AT2G22360', 'AT2G24020', 'AT2G37230', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT4G01050', 'AT4G01900', 'AT4G20820', 'AT4G24930', 'AT4G39730', 'AT5G21430', 'AT5G42765', 'AT5G52970']	69	82	26	14
94678	0.002	['AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G23740', 'AT1G29920', 'AT1G30510', 'AT1G50250', 'AT1G79230', 'AT2G22360', 'AT2G24020', 'AT2G37230', 'AT2G42975', 'AT2G43010', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT4G01050', 'AT4G01900', 'AT4G20820', 'AT4G31560', 'AT4G39730', 'AT5G21430', 'AT5G42765', 'AT5G52970']	69	82	26	14
165416	0.002	['AT1G14590', 'AT1G54580', 'AT2G30950', 'AT2G40400', 'AT2G41330', 'AT3G10470', 'AT3G47060', 'AT4G04020', 'AT4G18370', 'AT4G31560', 'AT5G03455', 'AT5G15250', 'AT5G20140', 'AT5G39830', 'AT5G42070', 'AT5G52780', 'AT5G62720']	85	95	17	11
106860	0.002	['AT1G15140', 'AT1G50250', 'AT1G54500', 'AT2G22360', 'AT2G42220', 'AT2G42975', 'AT2G43010', 'AT3G58010', 'AT4G13010', 'AT4G38380', 'AT4G39460', 'AT4G39730', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430']	71	81	17	11
165415	0.002	['AT1G14590', 'AT1G18730', 'AT1G54580', 'AT2G01918', 'AT2G30950', 'AT2G40400', 'AT3G10470', 'AT3G15110', 'AT4G04020', 'AT4G18370', 'AT4G31560', 'AT5G03455', 'AT5G15250', 'AT5G20140', 'AT5G39830', 'AT5G42070', 'AT5G52780']	85	95	17	11
140971	0.002	['AT1G14150', 'AT2G17630', 'AT2G26800', 'AT2G40100', 'AT5G19370']	77	111	5	35
140986	0.002	['AT1G54050', 'AT3G15110', 'AT5G03455', 'AT5G13120', 'AT5G39830']	77	111	5	35
56397	0.002	['AT1G06690', 'AT1G07510', 'AT1G10170', 'AT1G15820', 'AT1G31180', 'AT1G42960', 'AT1G79230', 'AT2G37230', 'AT2G40760', 'AT3G10130', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT4G20820', 'AT5G08540', 'AT5G42070']	63	73	17	11
14999	0.002	['AT1G07510', 'AT1G15820', 'AT1G17850', 'AT1G22450', 'AT1G29920', 'AT1G50250', 'AT1G51110', 'AT2G20270', 'AT2G22360', 'AT2G37230', 'AT2G40760', 'AT2G42975', 'AT2G44990', 'AT3G15360', 'AT3G22690', 'AT3G24590', 'AT3G55330', 'AT3G57680', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G20820', 'AT4G35770', 'AT4G38380', 'AT4G39460', 'AT5G12470', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G20140', 'AT5G21430', 'AT5G52970', 'AT5G53170', 'AT5G59250']	55	65	34	11
15003	0.002	['AT1G10170', 'AT1G52220', 'AT1G67280', 'AT1G76760', 'AT2G30950', 'AT2G35040', 'AT2G40100', 'AT2G40400', 'AT3G10130', 'AT3G10470', 'AT3G26580', 'AT3G28850', 'AT4G13670', 'AT4G39960', 'AT5G03455', 'AT5G42070', 'AT5G52780']	55	65	17	11
50285	0.002	['AT1G12250', 'AT1G55370', 'AT1G72640', 'AT1G74710', 'AT1G76760', 'AT2G27290', 'AT2G30950', 'AT2G40400', 'AT3G10470', 'AT4G04020', 'AT4G18370', 'AT4G24750', 'AT4G39960', 'AT5G03455', 'AT5G20140', 'AT5G23890', 'AT5G42765']	62	72	17	11
183191	0.002	['AT1G10170', 'AT1G14590', 'AT1G17850', 'AT1G18730', 'AT1G31180', 'AT1G42960', 'AT1G54050', 'AT1G54580', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT2G26800', 'AT2G27290', 'AT2G30950', 'AT2G40400', 'AT3G01440', 'AT3G10130', 'AT3G10470', 'AT3G15110', 'AT3G26580', 'AT3G47060', 'AT4G01050', 'AT4G04020', 'AT4G18370', 'AT4G23890', 'AT4G31560', 'AT4G39460', 'AT4G39960', 'AT5G03455', 'AT5G13120', 'AT5G15250', 'AT5G20140', 'AT5G39830', 'AT5G52780']	92	102	34	11
183255	0.002	['AT1G06690', 'AT1G10170', 'AT1G17850', 'AT1G18730', 'AT1G27510', 'AT1G29920', 'AT1G31180', 'AT1G42960', 'AT1G55370', 'AT1G67280', 'AT1G72640', 'AT2G20270', 'AT2G27290', 'AT2G30950', 'AT2G40760', 'AT3G10130', 'AT3G10470', 'AT3G15110', 'AT3G22690', 'AT3G47060', 'AT3G55330', 'AT4G01050', 'AT4G01900', 'AT4G13670', 'AT4G23890', 'AT4G24750', 'AT4G31560', 'AT4G35770', 'AT4G39460', 'AT4G39960', 'AT5G03455', 'AT5G13120', 'AT5G20140', 'AT5G39830']	92	102	34	11
118250	0.002	['AT1G50250', 'AT2G22360', 'AT2G24020', 'AT2G42220', 'AT2G42975', 'AT3G24590', 'AT3G58010', 'AT4G13010', 'AT5G16660', 'AT5G21430']	72	106	10	35
129253	0.002	['AT1G07510', 'AT1G15820', 'AT1G52220', 'AT1G55370', 'AT1G74710', 'AT2G20270', 'AT2G24020', 'AT2G40760', 'AT2G43010', 'AT3G24590', 'AT3G57680', 'AT3G60370', 'AT5G12470', 'AT5G23890', 'AT5G52970']	74	108	15	35
23115	0.002	['AT1G06690', 'AT1G10170', 'AT1G22020', 'AT1G23740', 'AT1G42960', 'AT1G50250', 'AT1G51110', 'AT1G51350', 'AT2G37230', 'AT3G22690', 'AT3G58010', 'AT4G16155', 'AT4G38380', 'AT4G39730', 'AT5G16150', 'AT5G16660', 'AT5G19500']	57	67	17	11
124639	0.002	['AT1G06690', 'AT1G10170', 'AT1G14590', 'AT1G17850', 'AT1G23740', 'AT1G30510', 'AT1G31180', 'AT1G54580', 'AT1G55370', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT1G74710', 'AT1G79230', 'AT1G79450', 'AT2G20270', 'AT2G21160', 'AT2G40400', 'AT2G40760', 'AT3G10130', 'AT3G22690', 'AT3G26080', 'AT3G26580', 'AT3G55330', 'AT3G57680', 'AT4G01050', 'AT4G01900', 'AT4G24750', 'AT4G24930', 'AT4G31560', 'AT4G35770', 'AT5G23890', 'AT5G42070', 'AT5G42765']	74	84	34	11
124643	0.002	['AT1G06690', 'AT1G10170', 'AT1G14590', 'AT1G17850', 'AT1G23740', 'AT1G30510', 'AT1G31180', 'AT1G54580', 'AT1G55370', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT1G74710', 'AT1G79230', 'AT1G79450', 'AT2G20270', 'AT2G21160', 'AT2G24020', 'AT2G40400', 'AT2G40760', 'AT3G10130', 'AT3G22690', 'AT3G26080', 'AT3G26580', 'AT3G55330', 'AT3G57680', 'AT4G01050', 'AT4G24750', 'AT4G24930', 'AT4G31560', 'AT4G35770', 'AT5G23890', 'AT5G42070', 'AT5G42765']	74	84	34	11
96180	0.002	['AT1G06690', 'AT1G17850', 'AT1G31180', 'AT1G55370', 'AT1G66670', 'AT1G67280', 'AT1G74710', 'AT2G27290', 'AT2G40760', 'AT3G10130', 'AT3G26580', 'AT3G55330', 'AT3G57680', 'AT4G35770', 'AT5G23890', 'AT5G42070', 'AT5G42765']	69	89	17	21
129232	0.002	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G50250', 'AT2G20270', 'AT2G24020', 'AT2G42220', 'AT2G42975', 'AT3G24590', 'AT4G13010', 'AT4G38380', 'AT5G16660', 'AT5G21430', 'AT5G23890', 'AT5G52970']	74	108	15	35
129255	0.002	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G50250', 'AT2G20270', 'AT2G24020', 'AT2G42220', 'AT2G42975', 'AT3G24590', 'AT4G13010', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G21430', 'AT5G52970']	74	108	15	35
165583	0.002	['AT1G06690', 'AT1G10170', 'AT1G17850', 'AT1G31180', 'AT1G42960', 'AT1G54050', 'AT1G55370', 'AT1G66670', 'AT1G67280', 'AT1G72640', 'AT1G74710', 'AT2G01918', 'AT2G20270', 'AT2G27290', 'AT2G40760', 'AT3G10130', 'AT3G10470', 'AT3G15110', 'AT3G15360', 'AT3G22690', 'AT3G26580', 'AT3G55330', 'AT3G57680', 'AT4G01050', 'AT4G01900', 'AT4G24750', 'AT4G35770', 'AT4G39460', 'AT4G39960', 'AT5G02160', 'AT5G13120']	85	96	31	12
187619	0.002	['AT1G07510', 'AT1G15140', 'AT1G15820', 'AT1G50250', 'AT1G50460', 'AT1G51110', 'AT1G51350', 'AT1G52220', 'AT1G74710', 'AT1G75690', 'AT2G20270', 'AT2G22360', 'AT2G24020', 'AT2G35040', 'AT2G42220', 'AT2G42975', 'AT3G15110', 'AT3G24590', 'AT3G28850', 'AT3G46780', 'AT4G13010', 'AT4G16155', 'AT4G24750', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G23890', 'AT5G52970', 'AT5G59250']	96	107	31	12
